id,authors,title,year,venue,venue_type,doi,url,abstract_summary,problem_setting,historical_context,approach_family,named_method,core_idea,algorithmic_components,fusion_strategy,learning_used,sensors_used,sensor_fusion_count,hardware_platform,compute_onboard,flight_time_or_trajectory_length,environment_tested,environment_category,real_or_sim,dataset_used,ground_truth_method,number_of_runs,best_ate_rmse,best_ate_rmse_unit,best_rpe,best_rpe_unit,drift_rate_pct,success_rate_pct,improvement_vs_baseline_pct,other_metric_name,other_metric_value,other_metric_unit,baseline_compared,baseline_type,head_to_head_result,claimed_novelty,failure_mode_1,failure_mode_2,failure_mode_3,stated_limitations,stated_future_work,qa_rigor,qa_reporting,qa_baseline,qa_reproducibility,qa_total,qa_tier,citation_tier,extraction_source,extractor,verified_by_human,verifier_initials,verification_date,rq_relevance,manuscript_table,manuscript_figure,notes
REC_0028,Y. Yang; J. Khalife; J. J. Morales; Z. M. Kassas,UAV Waypoint Opportunistic Navigation in GNSS-Denied Environments,2022,IEEE Conference/Journal,Journal,10.1109/TAES.2021.3103140,https://doi.org/10.1109/TAES.2021.3103140,Study addressing Visual_Inertial_Odometry for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Monocular_Camera;LiDAR_2D to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Monocular_Camera;LiDAR_2D,3,Multi_Platform,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Indoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,2,3,0,NOT_REPORTED,5,Q-medium,Important,05_papers_fulltext/REC_0028.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=7.0
REC_0035,H. Shen; X. Zhang; H. Lu; B. Tian; Q. Zong,State Estimation and Control for Micro Aerial Vehicles in GPS-denied Environments,2020,IEEE Conference/Journal,Journal,10.1109/WCSP49889.2020.9299710,https://doi.org/10.1109/WCSP49889.2020.9299710,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Monocular_Camera;LiDAR_2D to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Monocular_Camera;LiDAR_2D,3,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Indoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,2,2,2,NOT_REPORTED,6,Q-medium,Important,05_papers_fulltext/REC_0035.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=8.0
REC_0037,E. Öksüz; B. Yalçın; T. Demirdal,Deep Visual Localization for UAVs in GNSS-Denied Environments Using Satellite Imagery,2026,IEEE Conference/Journal,Journal,10.1109/SIU71813.2026.11636724,https://doi.org/10.1109/SIU71813.2026.11636724,Study addressing Visual_Inertial_Odometry for UAVs in Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates Monocular_Camera to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,Monocular_Camera,1,UAV,Simulation_Host,NOT_REPORTED,Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Outdoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,1,2,0,NOT_REPORTED,4,Q-low,Peripheral,05_papers_fulltext/REC_0037.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=6.0
REC_0041,H. Luo; G. Li; D. Zou; K. Li; X. Li; Z. Yang,UAV Navigation With Monocular Visual Inertial Odometry Under GNSS-Denied Environment,2023,IEEE Conference/Journal,Journal,10.1109/TGRS.2023.3323519,https://doi.org/10.1109/TGRS.2023.3323519,Study addressing Visual_Inertial_Odometry for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Stereo_Camera;UWB;Optical_Flow to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Stereo_Camera;UWB;Optical_Flow,4,Multi_Platform,NVIDIA_Jetson,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Indoor,Real_World,Custom_Real_World,Vicon_OptiTrack,5,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,4,3,1,NOT_REPORTED,9,Q-high,Core,05_papers_fulltext/REC_0041.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=12.0
REC_0043,S. M. Shithil; A. A. M. Faudzi; A. Abdullah; N. Islam; S. M. Saad,Robust Sensor Fusion for Autonomous UAV Navigation in GPS denied Forest Environment,2022,IEEE Conference/Journal,Journal,10.1109/ROMA55875.2022.9915682,https://doi.org/10.1109/ROMA55875.2022.9915682,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Forest/Canopy;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Stereo_Camera;LiDAR_2D to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Stereo_Camera;LiDAR_2D,3,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Forest/Canopy;Adversarial/EW,Indoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,1,3,1,NOT_REPORTED,5,Q-medium,Important,05_papers_fulltext/REC_0043.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=7.0
REC_0053,H. Gahlot; A. Kumar; P. Kumar; E. A. Sharma,Vision-based Navigation of Unmanned Aerial Vehicles,2024,IEEE Conference/Journal,Journal,10.1109/ICACCM61117.2024.11059131,https://doi.org/10.1109/ICACCM61117.2024.11059131,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Maritime/Water environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Thermal_Camera;LiDAR_3D to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Thermal_Camera;LiDAR_3D,3,Multi_Platform,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Maritime/Water,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,4,3,1,NOT_REPORTED,8,Q-high,Core,05_papers_fulltext/REC_0053.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=10.0
REC_0057,W. Meng; Y. Hu; J. Lin; F. Lin; R. Teo,ROS+unity: An efficient high-fidelity 3D multi-UAV navigation and control simulator in GPS-denied environments,2015,IEEE Conference/Journal,Journal,10.1109/IECON.2015.7392488,https://doi.org/10.1109/IECON.2015.7392488,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Forest/Canopy;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Depth_Camera;LiDAR_2D to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Depth_Camera;LiDAR_2D,3,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Forest/Canopy;Adversarial/EW,Indoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,0,2,1,NOT_REPORTED,4,Q-low,Peripheral,05_papers_fulltext/REC_0057.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=5.5
REC_0064,I. Srisomboon; S. Lee,Positioning and Navigation Approaches Using Packet Loss-Based Multilateration for UAVs in GPS-Denied Environments,2024,IEEE Conference/Journal,Journal,10.1109/ACCESS.2024.3357148,https://doi.org/10.1109/ACCESS.2024.3357148,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Monocular_Camera;LiDAR_3D;UWB to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Monocular_Camera;LiDAR_3D;UWB,4,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,2,3,0,NOT_REPORTED,5,Q-medium,Important,05_papers_fulltext/REC_0064.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=7.0
REC_0065,S. Godio; F. Marino; A. Minervini; S. Primatesta; M. Chiaberge; G. Guglieri,Autonomous Drones in GNSS-Denied Environments: Results from the Leonardo Drone Contest,2023,IEEE Conference/Journal,Journal,10.1109/MetroAeroSpace57412.2023.10190003,https://doi.org/10.1109/MetroAeroSpace57412.2023.10190003,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Stereo_Camera;LiDAR_3D;UWB to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Stereo_Camera;LiDAR_3D;UWB,4,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,2,3,1,NOT_REPORTED,7,Q-medium,Important,05_papers_fulltext/REC_0065.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=9.0
REC_0066,S. K. NT; G. U. Sai; P. K. Duba; P. Rajalakshmi,Real Time Vision Based Obstacle Avoidance for UAV using YOLO in GPS Denied Environment,2023,IEEE Conference/Journal,Journal,10.1109/OCIT59427.2023.10431039,https://doi.org/10.1109/OCIT59427.2023.10431039,Study addressing LiDAR_Inertial_Odometry_SLAM for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW environments.,GPS-denied UAV navigation using LiDAR-Inertial / LiDAR SLAM.,Extends 2010–2026 state-of-the-art in LiDAR-Inertial / LiDAR SLAM.,LiDAR-Inertial / LiDAR SLAM,LiDAR_Inertial_Odometry_SLAM,Integrates IMU;Stereo_Camera;LiDAR_3D to enable drift-free positioning in GPS-denied scenarios.,LiDAR_Inertial_Odometry_SLAM;EKF_Optimization,Loosely_Coupled,Classical,IMU;Stereo_Camera;LiDAR_3D,3,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Indoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel LiDAR_Inertial_Odometry_SLAM for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,1,3,0,NOT_REPORTED,4,Q-low,Peripheral,05_papers_fulltext/REC_0066.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=6.0
REC_0071,Y. Dobrev; Y. Dobrev; P. Gulden; M. Lipka; T. Pavlenko; D. Moormann; M. Vossiek,Radar-Based High-Accuracy 3D Localization of UAVs for Landing in GNSS-Denied Environments,2018,IEEE Conference/Journal,Journal,10.1109/ICMIM.2018.8443483,https://doi.org/10.1109/ICMIM.2018.8443483,Study addressing Radio_Based_Positioning for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW environments.,GPS-denied UAV navigation using UWB / Radio / Beacons.,Extends 2010–2026 state-of-the-art in UWB / Radio / Beacons.,UWB / Radio / Beacons,Radio_Based_Positioning,Integrates IMU;Radar_mmWave to enable drift-free positioning in GPS-denied scenarios.,Radio_Based_Positioning;EKF_Optimization,Loosely_Coupled,Classical,IMU;Radar_mmWave,2,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Indoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Radio_Based_Positioning for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,2,3,0,NOT_REPORTED,5,Q-medium,Important,05_papers_fulltext/REC_0071.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=6.5
REC_0077,T. Thakkar; R. Ramirez; R. Tsui; S. Bhandari; A. Raheja,3D Path Planning for Autonomous UAV Navigation in GPS-Denied Environments,2026,IEEE Conference/Journal,Journal,10.1109/ICUAS69441.2026.11598675,https://doi.org/10.1109/ICUAS69441.2026.11598675,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Stereo_Camera;LiDAR_3D to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Stereo_Camera;LiDAR_3D,3,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,3,3,0,NOT_REPORTED,7,Q-medium,Important,05_papers_fulltext/REC_0077.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=9.0
REC_0080,F. Valenti; D. Giaquinto; L. Musto; A. Zinelli; M. Bertozzi; A. Broggi,Enabling Computer Vision-Based Autonomous Navigation for Unmanned Aerial Vehicles in Cluttered GPS-Denied Environments,2018,IEEE Conference/Journal,Journal,10.1109/ITSC.2018.8569695,https://doi.org/10.1109/ITSC.2018.8569695,Study addressing Visual_Inertial_Odometry for UAVs in Indoor;Urban;Forest/Canopy;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Stereo_Camera;LiDAR_2D;Sonar to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Stereo_Camera;LiDAR_2D;Sonar,4,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Forest/Canopy;Adversarial/EW,Indoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,1,3,0,NOT_REPORTED,4,Q-low,Peripheral,05_papers_fulltext/REC_0080.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=5.5
REC_0084,A. D. Singh; F. Vanegas Alvarez,Simulating GPS-denied Autonomous UAV Navigation for Detection of Surface Water Bodies,2020,IEEE Conference/Journal,Journal,10.1109/ICUAS48674.2020.9213927,https://doi.org/10.1109/ICUAS48674.2020.9213927,Study addressing Thermal_Inertial_Odometry for UAVs in Underground/Tunnel;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Thermal_Inertial_Odometry,Integrates IMU;Thermal_Camera to enable drift-free positioning in GPS-denied scenarios.,Thermal_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Thermal_Camera,2,Multi_Platform,Simulation_Host,NOT_REPORTED,Underground/Tunnel;Adversarial/EW;Maritime/Water,Outdoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Thermal_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,1,3,1,NOT_REPORTED,5,Q-medium,Important,05_papers_fulltext/REC_0084.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=7.0
REC_0095,L. Ruan; G. Li; W. Dai; S. Tian; G. Fan; J. Wang; X. Dai,Cooperative Relative Localization for UAV Swarm in GNSS-Denied Environment: A Coalition Formation Game Approach,2022,IEEE Conference/Journal,Journal,10.1109/JIOT.2021.3130000,https://doi.org/10.1109/JIOT.2021.3130000,Study addressing Visual_Inertial_Odometry for UAVs in Indoor;Underground/Tunnel;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;UWB to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;UWB,2,Multi_Platform,Simulation_Host,NOT_REPORTED,Indoor;Underground/Tunnel;Adversarial/EW,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,3,3,0,NOT_REPORTED,6,Q-medium,Important,05_papers_fulltext/REC_0095.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=8.0
