id,title,authors,year,doi,venue,source,fulltext_available,pdf_pages,platform_type,sensor_list,primary_method,method_category,environment,experiment_type,real_or_sim,metrics_reported,ate_rmse_m,application_domain,multi_agent,notes,qa_rigor,qa_reporting,qa_baseline,qa_repro,qa_total,qa_tier,qa_notes,citation_tier
REC_0716,Cooperative Search Area optimization using Multiple Unmanned Aerial Vehicles in a GPS-denied Environment,S. Misra; S. Biswas; A. A. Minai; R. Sharma,2019,10.1109/ICUAS.2019.8798332,IEEE Conference/Journal,IEEE_Xplore,True,8,UAV,IMU;Monocular_Camera;LiDAR_3D,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE,NOT_REPORTED,Mapping/Surveying,Multi_Agent,Parsed from 8-page PDF. Primary evaluation: Simulation with sensors [IMU;Monocular_Camera;LiDAR_3D].,1,2,2,0,5,Q-medium,"Rigor=1/4, Reporting=2/3, Baseline=2/2, Repro=0/1. Total=5/10 (Q-medium).",Important
REC_0719,Autonomous landing of small unmanned aerial rotorcraft based on monocular vision in GPS-denied area,C. Miao; J. Li,2015,10.1109/JAS.2015.7032912,IEEE Conference/Journal,IEEE_Xplore,True,6,Multi_Platform,IMU;Stereo_Camera,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 6-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera].,1,2,1,0,4,Q-medium,"Rigor=1/4, Reporting=2/3, Baseline=1/2, Repro=0/1. Total=4/10 (Q-medium).",Important
REC_0752,Cooperative localisation of UAVs in a GPS-denied environment using bearing measurements,L. Zhang; M. Ye; B. D. O. Anderson; P. Sarunic; H. Hmam,2016,10.1109/CDC.2016.7798924,IEEE Conference/Journal,IEEE_Xplore,True,7,Multi_Platform,IMU,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate,NOT_REPORTED,Search_and_Rescue,Multi_Agent,Parsed from 7-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU].,3,2,1,0,6,Q-medium,"Rigor=3/4, Reporting=2/3, Baseline=1/2, Repro=0/1. Total=6/10 (Q-medium).",Important
REC_0814,Monocular Vision Aided Autonomous UAV Navigation in Indoor Corridor Environments,R. P. Padhy; F. Xia; S. K. Choudhury; P. K. Sa; S. Bakshi,2019,10.1109/TSUSC.2018.2810952,IEEE Conference/Journal,IEEE_Xplore,True,13,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D;UWB,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Forest/Canopy;Adversarial/EW;Maritime/Water,Real_World,Real_World,ATE_RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 13-page PDF. Primary evaluation: Real_World with sensors [IMU;Stereo_Camera;LiDAR_3D;UWB].,4,2,1,1,8,Q-high,"Rigor=4/4, Reporting=2/3, Baseline=1/2, Repro=1/1. Total=8/10 (Q-high).",Core
REC_0816,Feature 3D Gaussian Splatting for UAV-to-Ship Pose Estimation in GNSS-Denied Environments,A. Bernas; J. McConnell; J. Seargeant; L. DeVries,2026,10.1109/ICUAS69441.2026.11598627,IEEE Conference/Journal,IEEE_Xplore,True,8,Multi_Platform,IMU;Depth_Camera,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Real_World,Real_World,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Single_Agent,Parsed from 8-page PDF. Primary evaluation: Real_World with sensors [IMU;Depth_Camera].,4,3,1,1,9,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=9/10 (Q-high).",Core
REC_0824,A Homography-Based Visual Servo Control Approach for an Underactuated Unmanned Aerial Vehicle in GPS-Denied Environments,H. Zhong; Y. Wang; Z. Miao; L. Li; S. Fan; H. Zhang,2023,10.1109/TIV.2022.3163315,IEEE Conference/Journal,IEEE_Xplore,True,11,Multi_Platform,IMU;Monocular_Camera,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Search_and_Rescue,Single_Agent,Parsed from 11-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Monocular_Camera].,4,3,1,0,8,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=8/10 (Q-high).",Core
REC_0840,GPS-Denied Drone Navigation via Cross-Domain Keypoint Matching,J. -W. Hsieh; H. -K. Chen,2026,10.1109/ICIP61757.2026.11630202,IEEE Conference/Journal,IEEE_Xplore,True,6,UAV,IMU;Monocular_Camera,Radio_Based_Positioning,UWB / Radio / Beacons,Indoor;Underground/Tunnel;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Single_Agent,Parsed from 6-page PDF. Primary evaluation: Simulation with sensors [IMU;Monocular_Camera].,1,2,1,0,4,Q-medium,"Rigor=1/4, Reporting=2/3, Baseline=1/2, Repro=0/1. Total=4/10 (Q-medium).",Important
REC_0857,SwarmRaft: Leveraging Consensus for Robust Drone Swarm Coordination in GNSS-Degraded Environments,K. Dev; Y. Madhwal; S. Shevelo; P. Osinenko; Y. Yanovich,2026,10.1109/JIOT.2025.3645453,IEEE Conference/Journal,IEEE_Xplore,True,9,UAV,IMU;Monocular_Camera;LiDAR_3D,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 9-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Monocular_Camera;LiDAR_3D].,4,3,1,1,9,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=9/10 (Q-high).",Core
REC_0859,A Multimode Visual-Inertial Navigation Method for Fixed-wing Aircraft Approach and Landing in GPS-denied and Low Visibility Environments,X. Song; L. Zhang; Z. Zhai; G. Yu,2019,10.1109/DASC43569.2019.9081785,IEEE Conference/Journal,IEEE_Xplore,True,10,UAV,IMU;Thermal_Camera;Radar_mmWave;Sonar,Thermal_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Single_Agent,Parsed from 10-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Thermal_Camera;Radar_mmWave;Sonar].,4,2,1,0,7,Q-high,"Rigor=4/4, Reporting=2/3, Baseline=1/2, Repro=0/1. Total=7/10 (Q-high).",Core
REC_0866,Autonomous Aerial Robots for Search and Rescue Missions,K. Sangeeta; S. B; A. Jain; V. Bhutani; L. K. Tyagi; K. A. Jabbar,2023,10.1109/UPCON59197.2023.10434325,IEEE Conference/Journal,IEEE_Xplore,True,6,UAV,IMU;Thermal_Camera;LiDAR_3D;Radar_mmWave,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;Success_Rate,NOT_REPORTED,Mapping/Surveying,Multi_Agent,Parsed from 6-page PDF. Primary evaluation: Simulation with sensors [IMU;Thermal_Camera;LiDAR_3D;Radar_mmWave].,1,3,0,0,4,Q-medium,"Rigor=1/4, Reporting=3/3, Baseline=0/2, Repro=0/1. Total=4/10 (Q-medium).",Important
REC_0870,"Recent Trends, Techniques, and Applications of AI Based Autonomous Drones",H. M. Raghuwanshi; G. Dhopavkar,2026,10.1109/ICEI65890.2026.11447876,IEEE Conference/Journal,IEEE_Xplore,True,6,Multi_Platform,IMU;Thermal_Camera;LiDAR_3D;Radar_mmWave,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 6-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Thermal_Camera;LiDAR_3D;Radar_mmWave].,3,3,1,1,8,Q-high,"Rigor=3/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=8/10 (Q-high).",Core
REC_0932,Development of a Plug-and-Play Infrared Landing System for Multirotor Unmanned Aerial Vehicles,E. Nowak; K. Gupta; H. Najjaran,2017,10.1109/CRV.2017.23,IEEE Conference/Journal,IEEE_Xplore,True,5,UAV,IMU;Stereo_Camera,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Real_World,Real_World,ATE_RMSE;Success_Rate,NOT_REPORTED,Inspection,Single_Agent,Parsed from 5-page PDF. Primary evaluation: Real_World with sensors [IMU;Stereo_Camera].,2,3,0,0,5,Q-medium,"Rigor=2/4, Reporting=3/3, Baseline=0/2, Repro=0/1. Total=5/10 (Q-medium).",Important
REC_0951,PSS-LIO A Computationally Efficient LiDAR-Inertial Odometry Framework for UAV Building Inspection via Geometric Predictability and Structure Prior Learning,Y. Wang; R. Qiu; A. Tang; L. Li; W. Li; S. Wan; X. Li,2026,10.1109/TIM.2026.3709427,IEEE Conference/Journal,IEEE_Xplore,True,12,Multi_Platform,IMU;Depth_Camera;LiDAR_3D,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Real_World,Real_World,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 12-page PDF. Primary evaluation: Real_World with sensors [IMU;Depth_Camera;LiDAR_3D].,4,3,2,1,10,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=2/2, Repro=1/1. Total=10/10 (Q-high).",Core
REC_0960,Cooperative Visual Inertial Odometry for Heterogeneous Swarm of Drones Navigating in Noisy Environments,K. C. Atik; E. Erdogan; A. Y. Yahsi; F. Kara; B. Yalcin; G. Cetin; N. K. Ure,2022,10.1109/ISIE51582.2022.9831647,IEEE Conference/Journal,IEEE_Xplore,True,8,UAV,IMU;Stereo_Camera;LiDAR_3D;UWB,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Underground/Tunnel;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 8-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;LiDAR_3D;UWB].,2,3,1,0,6,Q-medium,"Rigor=2/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=6/10 (Q-medium).",Important
REC_0961,Multimodal Image Registration for GPS-denied UAV Navigation Based on Disentangled Representations,H. Li; Z. Liu; Y. Lyu; F. Wu,2023,10.1109/ICRA48891.2023.10161567,IEEE Conference/Journal,IEEE_Xplore,True,7,UAV,IMU;Thermal_Camera,Radio_Based_Positioning,UWB / Radio / Beacons,Adversarial/EW,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 7-page PDF. Primary evaluation: Simulation with sensors [IMU;Thermal_Camera].,2,3,1,0,6,Q-medium,"Rigor=2/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=6/10 (Q-medium).",Important
REC_0973,Landmark Placement for Localization in a GPS-denied Environment,K. Sundar; S. Srinivasan; S. Misra; S. Rathinam; R. Sharma,2018,10.23919/ACC.2018.8431886,IEEE Conference/Journal,IEEE_Xplore,True,7,Multi_Platform,IMU;Monocular_Camera,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;Success_Rate,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 7-page PDF. Primary evaluation: Simulation with sensors [IMU;Monocular_Camera].,1,3,1,0,5,Q-medium,"Rigor=1/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=5/10 (Q-medium).",Important
REC_0981,Multi-sensor Data Analysis in Terms of Autonomous Drone Flight without GPS,G. Issassis; P. Marcoň; J. Janoušek; L. Venkrbec,2023,10.1109/PIERS59004.2023.10221335,IEEE Conference/Journal,IEEE_Xplore,True,7,UAV,IMU;Thermal_Camera,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel,Simulation,Simulation,ATE_RMSE;Success_Rate,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 7-page PDF. Primary evaluation: Simulation with sensors [IMU;Thermal_Camera].,1,2,1,1,5,Q-medium,"Rigor=1/4, Reporting=2/3, Baseline=1/2, Repro=1/1. Total=5/10 (Q-medium).",Important
REC_0986,Field Test Results of GNSS-denied Inertial Navigation aided by Phased-array Radio Systems for UAVs,K. Gryte; T. H. Bryne; S. M. Albrektsen; T. A. Johansen,2019,10.1109/ICUAS.2019.8798057,IEEE Conference/Journal,IEEE_Xplore,True,9,UAV,IMU;Monocular_Camera;Radar_mmWave;Sonar,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 9-page PDF. Primary evaluation: Simulation with sensors [IMU;Monocular_Camera;Radar_mmWave;Sonar].,2,3,1,0,6,Q-medium,"Rigor=2/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=6/10 (Q-medium).",Important
REC_0993,"Fast, autonomous flight in GPS-denied and cluttered environments",Mohta K.; Watterson M.; Mulgaonkar Y.; Liu S.; Qu C.; Makineni A.; Saulnier K.; Sun K.; Zhu A.; Delmerico J.; Karydis K.; Atanasov N.; Loianno G.; Scaramuzza D.; Daniilidis K.; Taylor C.J.; Kumar V.,2018,10.1002/rob.21774,IEEE Conference/Journal,Scopus,True,30,UAV,IMU;Stereo_Camera;LiDAR_3D,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Adversarial/EW,Real_World,Real_World,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 30-page PDF. Primary evaluation: Real_World with sensors [IMU;Stereo_Camera;LiDAR_3D].,4,3,1,1,9,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=9/10 (Q-high).",Core
REC_0994,Automated localization of UAVs in GPS-denied indoor construction environments using fiducial markers,Nahangi M.; Heins A.; McCabe B.; Schoellig A.,2018,10.22260/isarc2018/0012,IEEE Conference/Journal,Scopus,True,7,UAV,IMU;Thermal_Camera;LiDAR_2D;UWB,Thermal_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Single_Agent,Parsed from 7-page PDF. Primary evaluation: Simulation with sensors [IMU;Thermal_Camera;LiDAR_2D;UWB].,2,3,1,0,6,Q-medium,"Rigor=2/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=6/10 (Q-medium).",Important
REC_1001,Perception and navigation for an autonomous quadrotor in GPS-denied environments,Saeedi S.; Nagaty A.; Thibault C.; Trentini M.; Li H.,2016,10.2316/Journal.206.2016.6.206-4434,IEEE Conference/Journal,Scopus,True,39,Multi_Platform,IMU;Stereo_Camera;LiDAR_2D;Sonar,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 39-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_2D;Sonar].,4,3,1,1,9,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=9/10 (Q-high).",Core
REC_1006,A comprehensive survey on autonomous UAV navigation and control systems,Izakshiri A.; Tajrishi N.J.; Madinei H.S.; Azad P.A.; Ahmadi S.,2026,10.1007/s40435-026-02068-3,IEEE Conference/Journal,Scopus,True,18,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave;Optical_Flow,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Multi_Agent,Parsed from 18-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave;Optical_Flow].,3,3,1,1,8,Q-high,"Rigor=3/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=8/10 (Q-high).",Core
REC_1007,Robust geo-localization of UAVSAR in GPS-Denied environments using deep cross-modality matching with google Earth imagery,Naanjam R.; Ebadi H.; Farnood Ahmadi F.,2026,10.1007/s12518-026-00694-2,IEEE Conference/Journal,Scopus,True,21,UAV,IMU;Stereo_Camera;Radar_mmWave;Optical_Flow,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Real_World,Real_World,ATE_RMSE;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Single_Agent,Parsed from 21-page PDF. Primary evaluation: Real_World with sensors [IMU;Stereo_Camera;Radar_mmWave;Optical_Flow].,4,3,1,0,8,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=8/10 (Q-high).",Core
REC_1018,OPsCV: A Robust Framework for Aerial Navigation under Global Positioning System Denied Conditions,Xavier N.A.Z.; Shiguemori E.H.; Maximo M.R.O.D.A.,2026,10.1590/jatm.v18.1413,IEEE Conference/Journal,Scopus,True,24,Multi_Platform,IMU;Monocular_Camera;LiDAR_3D;Radar_mmWave;Sonar,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 24-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Monocular_Camera;LiDAR_3D;Radar_mmWave;Sonar].,4,3,1,0,8,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=8/10 (Q-high).",Core
REC_1025,A Survey on Radio Frequency based Precise Localisation Technology for UAV in GPS-denied Environment,Yang B.; Yang E.,2021,10.1007/s10846-021-01500-4,IEEE Conference/Journal,Scopus,True,44,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave;UWB;Sonar,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 44-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave;UWB;Sonar].,2,3,1,1,7,Q-high,"Rigor=2/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=7/10 (Q-high).",Core
REC_1028,Integrated navigation for autonomous drone in GPS and GPS-denied environments,Suzuki S.,2018,10.20965/jrm.2018.p0373,IEEE Conference/Journal,Scopus,True,7,UAV,IMU;Stereo_Camera;LiDAR_3D,LiDAR_Inertial_Odometry_SLAM,LiDAR-Inertial / LiDAR SLAM,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Success_Rate,NOT_REPORTED,Inspection,Single_Agent,Parsed from 7-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;LiDAR_3D].,2,1,1,0,4,Q-medium,"Rigor=2/4, Reporting=1/3, Baseline=1/2, Repro=0/1. Total=4/10 (Q-medium).",Important
REC_1034,Uavs enhanced navigation in outdoor gnss denied environment using UWB and monocular camera systems,Zahran S.; Masiero A.; Mostafa M.M.; Moussa A.M.; Vettore A.; El-Sheimy N.,2019,10.5194/isprs-archives-XLII-2-W13-665-2019,IEEE Conference/Journal,Scopus,True,8,Multi_Platform,IMU;Stereo_Camera;UWB;Optical_Flow,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Single_Agent,Parsed from 8-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;UWB;Optical_Flow].,1,2,1,0,4,Q-medium,"Rigor=1/4, Reporting=2/3, Baseline=1/2, Repro=0/1. Total=4/10 (Q-medium).",Important
REC_1103,Integrated navigation of aerial robot for GPS and GPS-denied environment,Suzuki S.; Min H.; Wada T.; Nonami K.,2016,10.1088/1742-6596/744/1/012219,IEEE Conference/Journal,Scopus,True,10,UAV,IMU;Stereo_Camera;LiDAR_3D,Radio_Based_Positioning,UWB / Radio / Beacons,Indoor;Urban;Forest/Canopy;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent,NOT_REPORTED,Inspection,Single_Agent,Parsed from 10-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;LiDAR_3D].,2,1,1,0,4,Q-medium,"Rigor=2/4, Reporting=1/3, Baseline=1/2, Repro=0/1. Total=4/10 (Q-medium).",Important
REC_1105,3D SCENE RECONSTRUCTION AND PATH PLANNING METHOD FOR UAV IN GNSS-DENIED ENVIRONMENT,Jin Q.; Zhao P.; Hu Q.; Duan X.; Ai M.,2022,10.5194/isprs-annals-X-3-W1-2022-69-2022,IEEE Conference/Journal,Scopus,True,7,UAV,IMU;Monocular_Camera;LiDAR_3D,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Forest/Canopy;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Computational_Latency,NOT_REPORTED,Inspection,Single_Agent,Parsed from 7-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Monocular_Camera;LiDAR_3D].,3,1,2,0,6,Q-medium,"Rigor=3/4, Reporting=1/3, Baseline=2/2, Repro=0/1. Total=6/10 (Q-medium).",Important
REC_1132,Minimalistic approach for monocular SLAM system applied to micro aerial vehicles in GPS-denied environments,Urzua S.; Munguía R.; Nuño E.; Grau A.,2018,10.1177/0142331217747343,IEEE Conference/Journal,Scopus,True,13,UAV,IMU;Stereo_Camera;Sonar,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 13-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;Sonar].,1,3,1,0,5,Q-medium,"Rigor=1/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=5/10 (Q-medium).",Important
REC_1137,"Integrated guidance, navigation, and control system for a UAV in a GPS denied environment",Hong J.-H.; Ryoo C.-K.; Shin H.-S.; Tsourdos A.,2018,10.5220/0006908204400447,IEEE Conference/Journal,Scopus,True,8,UAV,IMU;Stereo_Camera;LiDAR_3D,Visual_SLAM,Visual-Inertial (VIO/SLAM),Indoor;Urban;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE,NOT_REPORTED,Inspection,Single_Agent,Parsed from 8-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_3D].,3,2,0,0,5,Q-medium,"Rigor=3/4, Reporting=2/3, Baseline=0/2, Repro=0/1. Total=5/10 (Q-medium).",Important
REC_1146,Micro-radar and UWB aided UAV navigation in GNSS denied environment,Zahran S.; Mostafa M.M.; Masiero A.; Moussa A.M.; Vettore A.; El-Sheimy N.,2018,10.5194/isprs-archives-XLII-1-469-2018,IEEE Conference/Journal,Scopus,True,8,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave;UWB;Optical_Flow,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Real_World,Real_World,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 8-page PDF. Primary evaluation: Real_World with sensors [IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave;UWB;Optical_Flow].,3,3,1,0,7,Q-high,"Rigor=3/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=7/10 (Q-high).",Important
REC_1148,UAV-Based Structural Health Monitoring Using a Two-Stage CNN Model with Lighthouse Localization in GNSS-Denied Environments,Chu T.S.C.; Sorilla J.; Chua A.Y.,2025,10.28991/HIJ-2025-06-02-03,IEEE Conference/Journal,Scopus,True,13,Multi_Platform,IMU;Thermal_Camera;LiDAR_3D;Radar_mmWave;UWB;Optical_Flow,LiDAR_Inertial_Odometry_SLAM,LiDAR-Inertial / LiDAR SLAM,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 13-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Thermal_Camera;LiDAR_3D;Radar_mmWave;UWB;Optical_Flow].,4,3,1,0,8,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=8/10 (Q-high).",Core
