"id","title","authors","year","venue","doi","source","abstract","ai_decision","ai_confidence","criteria_triggered","justification","decision","rule"
"REC_1308","Multi-sensor Data Fusion for Autonomous Unmanned Aerial Vehicle Navigation in GPS Denied Environments","ELMAS E.E.; ALKAN M.","2024","","10.47839/ijc.23.4.3762","Scopus","Although the Global Positioning System (GPS) is a cornerstone of modern navigation, its accuracy can diminish in urban areas, indoors, and intentionally jammed locations. This poses significant challenges for Unmanned Aerial Vehicles (UAVs) operating autonomously in these ?GPS-denied? environments. In this context, multi-sensor data fusion (MSDF) is suggested as a viable technique, as it integrates inputs from various sensors to create a more robust and reliable navigation solution. In this paper, a system has been developed that enables an AUAV flying along a predetermined route to reliably detect both fixed and moving obstacles in challenging environments where GPS signals are weak or absent, and to perform effective avoidance maneuvers to prevent potential collisions, offering superior situational awareness and operational efficiency. The results obtained demonstrate that the AUAV can navigate safely and accurately in complex and continuously changing environments. The findings reveal that the proposed system has the ability to reliably detect both stationary and moving obstacles in challenging environments where GPS signals are absent or weak, and to perform effective avoidance maneuvers to prevent potential collisions in real time. ? (2024), (Research Institute of Intelligent Computer Systems). All rights reserved.","include","high","[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]","UAV platform with primary GNSS-denied navigation contribution and quantitative results.","INCLUDE","I2"
"REC_1309","Vision-Based Unmanned Aerial Vehicle Swarm Cooperation and Online Point-Cloud Registration for Global Localization in Global Navigation Satellite System-Intermittent Environments","Garcia G.; Eskandarian A.","2026","","10.3390/drones10010065","Scopus","Highlights: What are the main findings? A unified, lightweight framework is introduced that fuses bio-inspired passive vision swarm coordination with real-time monocular point-cloud registration, enabling UAV teams to maintain formation and achieve global localization without GNSS, active ranging, or communication. Experiments with drone?drone and drone?ground robot pairs show that online cooperative map alignment improves spatial consistency compared to baseline monocular SLAM, even under heterogeneous viewpoints, sparse maps, and global positioning outage. What is the implication of the main findings? The framework provides a scalable and sensor-efficient strategy for resilient multi-drone autonomy in GNSS-intermittent environments such as tunnels, industrial interiors, underground facilities, and disaster zones. By maintaining both coordination coherence (stable, collision-free group motion) and spatial coherence (shared global map alignment), the method enables real-time cooperative navigation for mixed aerial?ground teams operating under strict payload and communication constraints. Reliable autonomy for drones operating in GNSS-intermittent or denied environments requires both stable inter-vehicle coordination and a shared global understanding of the environment. This paper presents a unified vision-based framework in which UAVs use biologically inspired swarm behaviors together with online monocular point-cloud registration to achieve real-time global localization. First, we apply a passive-perception strategy, bird-inspired drone swarm-keeping, enabling each UAV to estimate the relative motion and proximity of its neighbors using only monocular visual cues. This decentralized mechanism provides cohesive and collision-free group motion without GNSS, active ranging, or explicit communication. Second, we integrate this capability with a cooperative mapping pipeline in which one or more drones acting as global anchors generate a globally referenced monocular SLAM map. Vehicles lacking global positioning progressively align their locally generated point clouds to this shared global reference using an iterative registration strategy, allowing them to infer consistent global poses online. Other autonomous vehicles optionally contribute complementary viewpoints, but UAVs remain the core autonomous agents driving both mapping and coordination due to their privileged visual perspective. Experimental validation in simulation and indoor testbeds with drones demonstrates that the integrated system maintains swarm cohesion, improves spatial alignment by more than a factor of four over baseline monocular SLAM, and preserves reliable global localization throughout extended GNSS outages. The results highlight a scalable, lightweight, and vision-based approach to resilient UAV autonomy in tunnels, industrial environments, and other GNSS-challenged settings. ? 2026 by the authors.","include","high","[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]","UAV platform with primary GNSS-denied navigation contribution and quantitative results.","INCLUDE","I2"
"REC_1313","A smart hybrid vision aided inertial navigation system approach for UAVs in a GNSS denied environment","Mostafa M.M.; Moussa A.M.; El-Sheimy N.; Sesay A.B.","2018","","10.1002/navi.270","Scopus","This paper presents a smart hybrid vision-aided inertial navigation system (VAINS) for enhancing the navigation accuracy of UAVs in GNSS-denied environments. The proposed system consists of GNSS, INS, monocular visual odometry (VO) based on optical flow and regression trees, a Gaussian process regression (GPR), and extended Kalman filter (EKF) for data fusion. Although a variety of monocular VO-based on photogrammetric, structure from motion, and machine learning approaches have been proposed to assist the navigation process, the accuracy of 3-D positioning using these techniques is still affected by some factors such as the lack of the observed features, incorrect matches, and the accumulated positioning drift errors. Therefore, the development of a reliable navigation system that can handle such challenges is necessary. In this system, the GPR algorithm is deployed to model these errors when the GNSS signal is available and to correct them when the GNSS signal is lost. ? 2018 Institute of Navigation","include","high","[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]","UAV platform with primary GNSS-denied navigation contribution and quantitative results.","INCLUDE","I2"
"REC_1316","Automated Method for SLAM Evaluation in GNSS-Denied Areas","Merkle D.; Reiterer A.","2023","","10.3390/rs15215141","Scopus","The automated inspection and mapping of engineering structures are mainly based on photogrammetry and laser scanning. Mobile robotic platforms like unmanned aerial vehicles (UAVs) and unmanned ground vehicles (UGVs), but also handheld platforms, allow efficient automated mapping. Engineering structures like bridges shadow global navigation satellite system (GNSS), which complicates precise localization. Simultaneous localization and mapping (SLAM) algorithms offer a sufficient solution, since they do not require GNSS. However, testing and comparing SLAM algorithms in GNSS-denied areas is difficult due to missing ground truth data. This work presents an approach to measuring the performance of SLAM in indoor and outdoor GNSS-denied areas using a terrestrial scanner Leica RTC360 and a tachymeter to acquire point cloud and trajectory information. The proposed method is independent of time synchronization between robot and tachymeter and also works on sparse SLAM point clouds. For the evaluation of the proposed method, three LiDAR-based SLAM algorithms called KISS-ICP, SC-LIO-SAM, and MA-LIO are tested using a UGV equipped with two light detection and ranging (LiDAR) sensors and an inertial measurement unit (IMU). KISS-ICP is based solely on a single LiDAR scanner and SC-LIO-SAM also uses an IMU. MA-LIO, which allows multiple (different) LiDAR sensors, is tested on a horizontal and vertical one and an IMU. Time synchronization between the tachymeter and SLAM data during post-processing allows calculating the root mean square (RMS) absolute trajectory error, mean relative trajectory error, and the mean point cloud to reference point cloud distance. It shows that the proposed method is an efficient approach to measure the performance of SLAM in GNSS-denied areas. Additionally, the method shows the superior performance of MA-LIO in four of six test tracks with 5 to 7 cm RMS trajectory error, followed by SC-LIO-SAM and KISS-ICP in last place. SC-LIO-SAM reaches the lowest point cloud to reference point cloud distance in four of six test tracks, with 4 to 12 cm. ? 2023 by the authors.","include","high","[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]","UAV platform with primary GNSS-denied navigation contribution and quantitative results.","INCLUDE","I2"
"REC_1320","Radar and visual odometry integrated system aided navigation for UAVS in GNSS denied environment","Mostafa M.; Zahran S.; Moussa A.; El-Sheimy N.; Sesay A.","2018","","10.3390/s18092776","Scopus","Drones are becoming increasingly significant for vast applications, such as firefighting, and rescue. While flying in challenging environments, reliable Global Navigation Satellite System (GNSS) measurements cannot be guaranteed all the time, and the Inertial Navigation System (INS) navigation solution will deteriorate dramatically. Although different aiding sensors, such as cameras, are proposed to reduce the effect of these drift errors, the positioning accuracy by using these techniques is still affected by some challenges, such as the lack of the observed features, inconsistent matches, illumination, and environmental conditions. This paper presents an integrated navigation system for Unmanned Aerial Vehicles (UAVs) in GNSS denied environments based on a Radar Odometry (RO) and an enhanced Visual Odometry (VO) to handle such challenges since the radar is immune against these issues. The estimated forward velocities of a vehicle from both the RO and the enhanced VO are fused with the Inertial Measurement Unit (IMU), barometer, and magnetometer measurements via an Extended Kalman Filter (EKF) to enhance the navigation accuracy during GNSS signal outages. The RO and VO are integrated into one integrated system to help overcome their limitations, since the RO measurements are affected while flying over non-flat terrain. Therefore, the integration of the VO is important in such scenarios. The experimental results demonstrate the proposed system?s ability to significantly enhance the 3D positioning accuracy during the GNSS signal outage. ? 2018 by the authors. Licensee MDPI, Basel, Switzerland.","include","high","[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]","UAV platform with primary GNSS-denied navigation contribution and quantitative results.","INCLUDE","I2"
"REC_1322","Indoor SLAM for Micro Aerial Vehicles Control Using Monocular Camera and Sensor Fusion","Garc?a S.; L?pez M.E.; Barea R.; Bergasa L.M.; G?mez A.; Molinos E.J.","2016","","10.1109/ICARSC.2016.46","Scopus","This paper represents research in progress in Simultaneous Localization and Mapping (SLAM) for Micro Aerial Vehicles (MAVs) in the context of rescue and/or recognition navigation tasks in indoor environments. In this kind of applications, the MAV must rely on its own onboard sensors to autonomously navigate in unknown, hostile and GPS denied environments, such as ruined or semi-demolished buildings. This article aims to investigate a SLAM technique that fuses visual information and measurements from the inertial measurement unit (IMU), to robustly obtain the 6DOF pose estimation of a MAV within a local map of the environment. The monocular visual SLAM algorithm along with the IMU calculate the pose estimation through an Extended Kalman Filter (EKF). The system consists of a low-cost commercial drone and a remote control unit to computationally afford the SLAM algorithms using a distributed node system based on ROS (Robot Operating System). Some experimental results show how sensor fusion improves the position estimation and the obtained map under different test conditions. ? 2016 IEEE.","include","high","[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]","UAV platform with primary GNSS-denied navigation contribution and quantitative results.","INCLUDE","I2"
"REC_1330","UAV VISUAL AUTOLOCALIZATON BASED on AUTOMATIC LANDMARK RECOGNITION","Filho P.S.; Shiguemori E.H.; Saotome O.","2017","","10.5194/isprs-annals-IV-2-W3-89-2017","Scopus","Deploying an autonomous unmanned aerial vehicle in GPS-denied areas is a highly discussed problem in the scientific community. There are several approaches being developed, but the main strategies yet considered are computer vision based navigation systems. This work presents a new real-time computer-vision position estimator for UAV navigation. The estimator uses images captured during flight to recognize specific, well-known, landmarks in order to estimate the latitude and longitude of the aircraft. The method was tested in a simulated environment, using a dataset of real aerial images obtained in previous flights, with synchronized images, GPS and IMU data. The estimated position in each landmark recognition was compatible with the GPS data, stating that the developed method can be used as an alternative navigation system. ? Authors 2017.","include","high","[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]","UAV platform with primary GNSS-denied navigation contribution and quantitative results.","INCLUDE","I2"
"REC_1336","Multi-sensor robust relative estimation framework for GPS-denied multirotor aircraft","Koch D.P.; McLain T.W.; Brink K.M.","2016","","10.1109/ICUAS.2016.7502619","Scopus","An estimation framework is presented that improves the robustness of GPS-denied state estimation to changing environmental conditions by fusing updates from multiple view-based odometry algorithms. This allows the vehicle to utilize a suite of complementary exteroceptive sensors or sensing modalities. By estimating the vehicle states relative to a local coordinate frame collocated with an odometry keyframe, observability of the relative state is maintained. A description of the general framework is given, as well as the specific equations for a multiplicative extended Kalman filter with a multirotor vehicle. Experimental results are presented that demonstrate the ability of the proposed algorithm to produce accurate and consistent estimates in challenging environments that cause a single-sensor solution to fail. ? 2016 IEEE.","include","high","[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]","UAV platform with primary GNSS-denied navigation contribution and quantitative results.","INCLUDE","I2"
"REC_1346","Tag-based visual-inertial localization of unmanned aerial vehicles in indoor construction environments using an on-manifold extended Kalman filter","Kayhani N.; Zhao W.; McCabe B.; Schoellig A.P.","2022","","10.1016/j.autcon.2021.104112","Scopus","Automated visual data collection using autonomous unmanned aerial vehicles (UAVs) can improve the accessibility and accuracy of the frequent data required for indoor construction inspections and tracking. However, robust localization, as a critical enabler for autonomy, is challenging in ever-changing, cluttered, GPS-denied indoor construction environments. Rapid alterations and repetitive low-texture areas on indoor construction sites jeopardize the reliability of typical vision-based solutions. This research proposes a tag-based visual-inertial localization method for off-the-shelf UAVs with only a camera and an inertial measurement unit (IMU). Given that tag locations are known in the BIM, the proposed method estimates the UAV's global pose by fusing inertial data and tag measurements using an on-manifold extended Kalman filter (EKF). The root-mean-square error (RMSE) achieved in our experiments in laboratory and simulation, being as low as 2 ? 5 cm, indicates the potential of deploying the proposed method for autonomous navigation of low-cost UAVs in indoor construction environments. ? 2021","include","high","[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]","UAV platform with primary GNSS-denied navigation contribution and quantitative results.","INCLUDE","I2"
"REC_1348","LiDAR-odometry based UAV pose estimation in young forest environment","Ouattara I.; Korhonen V.; Visala A.","2022","","10.1016/j.ifacol.2022.11.121","Scopus","In this study, we propose a real-time pose estimation solution for Unmanned Aerial Vehicle in a seedling pine forest environment. Our method uses graph-based approach to fuse data from an onboard IMU sensors, a GNSS receiver and a 3D LiDAR. Features are detected from every LiDAR scan. A local map is built from the detected features and used to compute the LiDAR odometry in real time for the incoming scans. In order to obtain a robust estimate of the state of the vehicle, the noise covariance of the LiDAR odometry is updated at each iteration using the fitness score of the LiDAR. The proposed solution provides promising trajectory and velocity estimates even in GNSS denied scenario. Both the local and global consistencies of the estimated trajectory are encouraging. ? 2022 Elsevier B.V.. All rights reserved.","include","high","[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]","UAV platform with primary GNSS-denied navigation contribution and quantitative results.","INCLUDE","I2"
"REC_1355","A distributed approach for lidar-based relative state estimation of multi-UAV in GPS-denied environments","SHEN H.; ZONG Q.; LU H.; ZHANG X.; TIAN B.; HE L.","2022","","10.1016/j.cja.2021.04.021","Scopus","In this paper, we present a distributed framework for the lidar-based relative state estimator which achieves highly accurate, real-time trajectory estimation of multiple Unmanned Aerial Vehicles (UAVs) in GPS-denied environments. The system builds atop a factor graph, and only on-board sensors and computing power are utilized. Benefiting from the keyframe strategy, each UAV performs relative state estimation individually and broadcasts very partial information without exchanging raw data. The complete system runs in real-time and is evaluated with three experiments in different environments. Experimental results show that the proposed distributed approach offers comparable performance with a centralized method in terms of accuracy and real-time performance. The flight test demonstrates that the proposed relative state estimation framework is able to be used for aggressive flights over 5 m/s. ? 2021 Chinese Society of Aeronautics and Astronautics","include","high","[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]","UAV platform with primary GNSS-denied navigation contribution and quantitative results.","INCLUDE","I2"
"REC_1358","An experimental analysis of outdoor UAV localisation through diverse estimators and crowd-sensed data fusion","Ahmed M.M.; Shawky M.A.; Zahran S.; Moussa A.; EL-Shimy N.; Elmahallawy A.A.; Ansari S.; Shah S.T.; Abdellatif A.G.","2024","","10.1016/j.phycom.2024.102475","Scopus","Motivated by the challenge of achieving precise 3D outdoor localisation for unmanned aerial vehicles (UAVs) in global navigation satellite system (GNSS)-denied environments, this paper introduces an innovative technique. Integrating crowd-sensed data fusion to counter inertial navigation system (INS) drift during GNSS signal outages, the proposed method exploits diverse estimators to enhance its efficacy. A micro lightweight frequency modulated continuous wave (FMCW) radar mounted on the UAV captures ground scatterer reflections, processed via fast Fourier transform (FFT) to generate a range-Doppler map. This map facilitates forward velocity estimation during GNSS signal loss. This approach employs adaptive thresholding, image binarisation, and connected components-based techniques for target detection from a computer vision standpoint. The derived radar-based velocity fuses with magnetometer, barometer, and inertial measurement unit (IMU) data using diverse estimators like extended Kalman filter (EKF) and particle filter (PF). Real-time flight data evaluation and simulated outage periods using EKF and PF validate the outdoor localisation system. Experimental analyses demonstrate substantial improvements, enhancing 3D positioning accuracy by 99.89% and 99.83% for the initial and subsequent flights, respectively, leveraging PF to fortify the standalone INS mode during GNSS signal loss. This approach significantly enhances UAV localisation precision, particularly in challenging GNSS-denied scenarios, showcasing the potential for real-world applications. ? 2024 The Author(s)","include","high","[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]","UAV platform with primary GNSS-denied navigation contribution and quantitative results.","INCLUDE","I2"
"REC_1366","Cooperative Localisation of a GPS-Denied UAV in 3-Dimensional Space Using Direction of Arrival Measurements","Russell J.S.; Ye M.; Anderson B.D.O.; Hmam H.; Sarunic P.","2017","","10.1016/j.ifacol.2017.08.1226","Scopus","This paper presents a novel approach for localising a GPS (Global Positioning System)-denied Unmanned Aerial Vehicle (UAV) with the aid of a GPS-equipped UAV in three-dimensional space. The GPS-equipped UAV makes discrete-time broadcasts of its global coordinates. The GPS-denied UAV receives the broadcast and in doing so takes a direction of arrival (DOA) measurement towards the origin of the broadcast in its local coordinate frame (obtained via an inertial navigation system (INS)). The aim is to determine the difference between the local and global frames, described by a rotation and a translation. In the noiseless case, global coordinates are recovered exactly by solving a system of linear equations. When DOA measurements are contaminated with noise, rank relaxed semidefinite programming (SDP) and the Orthogonal Procrustes algorithm are employed. Simulations are provided and factors affecting accuracy, such as noise levels and number of measurements, are explored. ? 2017","include","high","[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]","UAV platform with primary GNSS-denied navigation contribution and quantitative results.","INCLUDE","I2"
"REC_1370","Cooperative navigation for UAVs in GNSS-denied area based on optimized belief propagation","Li J.; Yang G.; Cai Q.; Niu H.; Li J.","2022","","10.1016/j.measurement.2022.110797","Scopus","A multitude of individual unmanned aerial vehicle (UAV) cooperatively self-organized as a swarm attracts increasing attention for exploration and parallel tasks. Accurate position is essential for UAVs to avoid collision and implement control. Although the Global Navigation Satellite System (GNSS) has been integrated in UAV, it is susceptible to disruption. In this paper, we propose a novel cooperative navigation framework based on optimized belief propagation (BP) in the GNSS-denied area. Specifically, we derive a directional uncertainty model to characterize the position information of UAVs with different dynamic motions. With this model, we improve the navigation performance by designing a weighted uncertainty belief propagation (WUBP) based on information evaluation. Simulation and experimental results validate that in the dynamic scenarios, the proposed WUBP can make the swarm reap the benefits of more accurate positional estimate from UAVs with less maneuvers, higher-grade of INS or shorter time interval of GNSS signal lost. ? 2022 Elsevier Ltd","include","high","[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]","UAV platform with primary GNSS-denied navigation contribution and quantitative results.","INCLUDE","I2"
"REC_1373","Enabling UAV navigation with sensor and environmental uncertainty in cluttered and GPS-denied environments","Vanegas F.; Gonzalez F.","2016","","10.3390/s16050666","Scopus","Unmanned Aerial Vehicles (UAV) can navigate with low risk in obstacle-free environments using ground control stations that plan a series of GPS waypoints as a path to follow. This GPS waypoint navigation does however become dangerous in environments where the GPS signal is faulty or is only present in some places and when the airspace is filled with obstacles. UAV navigation then becomes challenging because the UAV uses other sensors, which in turn generate uncertainty about its localisation and motion systems, especially if the UAV is a low cost platform. Additional uncertainty affects the mission when the UAV goal location is only partially known and can only be discovered by exploring and detecting a target. This navigation problem is established in this research as a Partially-Observable Markov Decision Process (POMDP), so as to produce a policy that maps a set of motion commands to belief states and observations. The policy is calculated and updated on-line while flying with a newly-developed system for UAV Uncertainty-Based Navigation (UBNAV), to navigate in cluttered and GPS-denied environments using observations and executing motion commands instead of waypoints. Experimental results in both simulation and real flight tests show that the UAV finds a path on-line to a region where it can explore and detect a target without colliding with obstacles. UBNAV provides a new method and an enabling technology for scientists to implement and test UAV navigation missions with uncertainty where targets must be detected using on-line POMDP in real flight scenarios. ? 2016 by the authors; licensee MDPI, Basel, Switzerland.","include","high","[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]","UAV platform with primary GNSS-denied navigation contribution and quantitative results.","INCLUDE","I2"
"REC_1378","Optical Flow Sensor/INS/Magnetometer Integrated Navigation System for MAV in GPS-Denied Environment","Shen C.; Bai Z.; Cao H.; Xu K.; Wang C.; Zhang H.; Wang D.; Tang J.; Liu J.","2016","","10.1155/2016/6105803","Scopus","The drift of inertial navigation system (INS) will lead to large navigation error when a low-cost INS is used in microaerial vehicles (MAV). To overcome the above problem, an INS/optical flow/magnetometer integrated navigation scheme is proposed for GPS-denied environment in this paper. The scheme, which is based on extended Kalman filter, combines INS and optical flow information to estimate the velocity and position of MAV. The gyro, accelerator, and magnetometer information are fused together to estimate the MAV attitude when the MAV is at static state or uniformly moving state; and the gyro only is used to estimate the MAV attitude when the MAV is accelerating or decelerating. The MAV flight data is used to verify the proposed integrated navigation scheme, and the verification results show that the proposed scheme can effectively reduce the errors of navigation parameters and improve navigation precision. Copyright ? 2016 Chong Shen et al.","include","high","[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]","UAV platform with primary GNSS-denied navigation contribution and quantitative results.","INCLUDE","I2"
"REC_1393","ST-DCL: A Spatio-Temporally Decoupled Cooperative Localization Method for Dynamic Drone Swarms","Wu H.; Shi Z.; Wu Z.; Xu H.; Tu Z.","2026","","10.3390/drones10010069","Scopus","Highlights: What are the main findings? We establish a novel differential equation model that rigorously quantifies the joint impact of abrupt kinematic changes and network connectivity on spatio-temporal error propagation in dynamic drone swarms, providing a predictive error bound. We propose ST-DCL, a cooperative localization framework that innovatively integrates a Dynamic Weighted MDS optimizer and a Spatio-Temporal Graph Neural Network, achieving closed-loop spatio-temporal error decoupling and suppression. What are the implications of the main findings? The proposed framework provides a theoretically grounded and provably convergent localization system for highly dynamic and NLOS-prone environments, enhancing the reliability of drone swarms in GPS-denied missions. ST-DCL demonstrates a 21% improvement in normalized localization error over state-of-the-art optimization methods (MDS, FC-MDS, dwMDS, and vMDS) in simulations. More importantly, it significantly outperforms deep learning baselines (e.g., ST-GAT) in out-of-distribution real-world tests, demonstrating superior generalization and robustness. This indicates strong potential for reliable deployment in search and rescue, surveillance, and other autonomous swarm applications. In GPS-denied environments, the spatio-temporal coupling of errors caused by dynamic network topologies poses a fundamental challenge to cooperative localization, presenting existing methods with a dilemma: approaches pursuing global optimization lack dynamic adaptability, while those focusing on local adaptation struggle to guarantee global convergence. To address this challenge, this paper proposes ST-DCL, a cooperative localization framework based on a novel principle of closed-loop spatio-temporal decoupling. The core of ST-DCL comprises two modules: a Dynamic Weighted Multidimensional Scaling (DW-MDS) optimizer, responsible for providing a globally consistent coarse estimate with provable convergence, and a specially designed Spatio-Temporal Graph Neural Network (ST-GNN) corrector, tasked with compensating for local nonlinear errors. The DW-MDS effectively suppresses interference from historical errors via an adaptive sliding window and confidence weights derived from our error propagation model. The key innovation of the ST-GNN lies in its two newly designed components: a Dynamic Topological Attention Module for actively modulating neighbor aggregation to inhibit spatial error diffusion, and a Dilated Causal Convolution Module for modeling long-term temporal dependencies to curb error accumulation. These two modules form a closed loop via a confidence feedback mechanism, working in synergy to achieve continuous error suppression. Theoretical analysis indicates that the framework exhibits bounded-error convergence under dynamic topologies. In simulations involving 200 nodes, velocities up to 50 m/s, and 15% NLOS links, the ST-DCL achieves a normalized root mean square error (NRMSE) of 0.0068, representing a 21% performance improvement over state-of-the-art methods. The practical efficacy and real-time capability are further validated through real-world flight experiments with a 10-UAV swarm in complex, GPS-denied scenarios. ? 2026 by the authors.","include","high","[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]","UAV platform with primary GNSS-denied navigation contribution and quantitative results.","INCLUDE","I2"
"REC_1399","Adaptive Texture-Aware Pixel Selection for Robust Direct Visual Odometry in UAV Navigation","Gaia J.; Fagundes L., Jr.; Soria C.; Brand?o A.","2026","","10.1109/ICUAS69441.2026.11598726","Scopus","Direct visual odometry (DVO) is becoming widely used to estimate camera ego-motion and simultaneously reconstruct/map the environment from image sequences, particularly due to its efficient use of photometric information and strong performance in weak-texture scenarios. However, since DVO relies directly on pixel intensity patterns for frame-to-frame alignment, it is inherently sensitive to brightness inconsistencies and illumination changes, which can degrade pose estimation, particularly in aerial robotics scenarios involving motion blur, illumination variations, and texture-poor environments. This paper proposes an adaptive pixel selection mechanism for DVO systems. The proposed approach prioritizes regions with strong structural content, ensuring that the pose estimate remains constrained by meaningful image gradients, even in low-texture or highly homogeneous scenarios. By integrating image texture descriptors, the system dynamically adjusts selection parameters, according to the scene complexity. This enables the operation across structured, semi-structured, and unstructured environments without introducing significant computational overhead. Experimental validation in both indoor and outdoor scenarios demonstrates that the proposed method preserves uniform spatial coverage while suppressing low-gradient and photometrically unstable regions. The results demonstrate enhanced trajectory consistency and greater robustness under challenging visual conditions, confirming the algorithm effectiveness for UAV navigation in GPS-denied environments.  ? 2026 IEEE.","include","high","[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]","UAV platform with primary GNSS-denied navigation contribution and quantitative results.","INCLUDE","I2"
"REC_1402","Oxpecker: A Tethered UAV for Inspection of Stone-Mine Pillars","Martinez Rocamora B., Jr.; Lima R.R.; Samarakoon K.; Rathjen J.; Gross J.N.; Pereira G.A.S.","2023","","10.3390/drones7020073","Scopus","This paper presents a state-of-the-art tethered unmanned aerial vehicle (TUAV) for structural integrity assessment of underground stone mine pillars. The TUAV, powered by its tether, works in tandem with an unmanned ground vehicle (UGV) that hosts the TUAV batteries, a self-leveled landing platform, and the tether management system. The UGV and the TUAV were named Rhino and Oxpecker, respectively, given that the TUAV stays landed on the UGV while the ensemble moves inside a mine. The mission of Oxpecker is to create, using a LiDAR sensor, 3D maps of the mine pillars to support time-lapse hazard mapping and time-dependent pillar degradation analysis. Given the height of the pillars (7?12 (Formula presented.)), this task cannot be executed by Rhino alone. This paper describes the drone?s hardware and software. The hardware includes the tether management system, designed to control the tension of the tether, and the tether perception system, which provides information that can be used for localization and landing in global navigation satellite systems (GNSS)-denied environments. The vehicle?s software is based on a state machine that controls the several phases of a mission (i.e., takeoff, inspection, and landing) by coordinating drone motion with the tethering system. The paper also describes and evaluates our approach for tether-based landing and autonomous 3D mapping of pillars. We show experiments that illustrate and validate our system in laboratories and underground mines. ? 2023 by the authors.","include","high","[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]","UAV platform with primary GNSS-denied navigation contribution and quantitative results.","INCLUDE","I2"
"REC_1403","Simless GSM positioning for navigation in GPS-denied environments","Soldado Serrano I.; Garc?a Doblado J.; Finazzi I.F.; Mart?n Prats M.?.","2018","","10.1108/AEAT-01-2017-0029","Scopus","Purpose: Until now, air navigation systems have mainly relied on global navigation satellite systems (GNSS) on the worldwide spread global positioning system. However, the so-called GNSS-denied environments open a new research line which pursues the development of alternative technologies which will cover this gap in positioning systems? services. Design/methodology/approach: This paper presents the possibility of using positioning systems based on global system for mobile communications (GSM) signal. This approach developed in a standalone device will provide real-time information. The presented algorithm pursues a new methodology for providing useful information. Findings: Among all the different technologies aimed at giving a navigation solution in the absence of any kind of GNSS in which this paper is based, it advocates for the use of the signals of opportunity, particularly the usage of GSM. Practical implications: Technology is currently immersed in an era of continuous progress and expansion of navigation systems. These are evolving toward high performance systems, offering precise, efficient and safe air navigation. In addition, the growing demand for unmanned aerial vehicles increases the level of exigency on this activity even more. Therefore, in the context of the development of unmanned navigation technologies, the aim is to implement positioning systems that will allow high precision even in though environments. Originality/value: Referencing the SIMless concept, a SIM-free system is described in this paper. The SIM-free system is supported by open data bases and permits the positioning based on the information sniffed from the signals broadcast by a set of several nearby base station of the GSM network. Hence, it provides same and in some cases even better accuracies than the already developed techniques, not being necessary to synchronize the link between the mobile terminal and the base station transceiver (BTS). ? 2018, Emerald Publishing Limited.","include","high","[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]","UAV platform with primary GNSS-denied navigation contribution and quantitative results.","INCLUDE","I2"
