id,title,authors,year,venue,doi,source,platform,environment,sensors,algorithm_family,estimation_architecture,primary_metric,metric_value,metric_unit,dataset_used,experiment_type,key_contribution,application_domain,fulltext_available,citation_tier,notes,citation_count_approx,is_benchmark_paper,qa_rigor,qa_reporting,qa_baseline,qa_repro,qa_total,qa_tier,qa_notes
REC_1306,UAV Visual Localization in GNSS-Denied Environments,Wang T.-C.; Tsou L.-H.; Jhan J.-P.; Tang R.-S.,2026,,10.5194/isprs-archives-XLIX-B1-2026-55-2026,Scopus,UAV,outdoor,camera|GPS_denied_confirmed,DNN,deep_learning,RMSE,250.0,m,custom,real_world,This study proposes a vision-based localization framework utilizing satellite true orthophotos and Digital Surface Models (DSMs) as absolute geospatial references,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: quantitative error metric reported; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1307,An architecture for robust UAV navigation in GPS-denied areas,Perez-Grau F.J.; Ragel R.; Caballero F.; Viguria A.; Ollero A.,2018,,10.1002/rob.21757,Scopus,UAV,outdoor,camera|GPS_denied_confirmed|wheel_encoder,particle_filter,other,RMSE,,,custom,simulation,This article presents a software architecture for safe and reliable autonomous navigation of aerial robots in GPS-denied areas,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,0,0,1,Q-low,B+1: ablation/failure analysis; CAP: simulation-only -> max Q-medium
REC_1308,Multi-sensor Data Fusion for Autonomous Unmanned Aerial Vehicle Navigation in GPS Denied Environments,ELMAS E.E.; ALKAN M.,2024,,10.47839/ijc.23.4.3762,Scopus,UAV,indoor,GPS_denied_confirmed,other,loosely_coupled,RMSE,,,custom,simulation,"In this paper, a system has been developed that enables an AUAV flying along a predetermined route to reliably detect both fixed and moving obstacles in challenging environments where GPS signals are ",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1309,Vision-Based Unmanned Aerial Vehicle Swarm Cooperation and Online Point-Cloud Registration for Global Localization in Global Navigation Satellite System-Intermittent Environments,Garcia G.; Eskandarian A.,2026,,10.3390/drones10010065,Scopus,UAV,mixed,camera,VIO_SLAM,loosely_coupled,RMSE,,,custom,simulation,"Highlights: What are the main findings? A unified, lightweight framework is introduced that fuses bio-inspired passive vision swarm coordination with real-time monocular point-cloud registration, enab",mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,1,0,2,Q-low,B+1: ablation/failure analysis; C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1310,Enhancing Autonomous Navigation in GNSS-Denied Environment: Obstacle Avoidance Observability-Based Path Planning for ASLAM,Elahian S.; Atashgah M.A.A.; Suwarno I.,2024,,10.18196/jrc.v5i6.23519,Scopus,UAV,mixed,camera|GPS_denied_confirmed,particle_filter,other,RMSE,,,custom,real_world,"So, the OA-OBPP method is introduced which defines the path based on terrestrial landmarks while preventing any collision with the obstacles",mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1311,UAV Hovering Control Based on External Visual Localization for GNSS-Denied Environments,Wu J.; Wang Q.; Li Y.; Hu S.,2025,,10.1007/978-981-96-3552-8_42,Scopus,UAV,simulation,camera|GPS_denied_confirmed,other,other,RMSE,,,custom,real_world,"To cope with this problem, this work proposes a UAV hovering control method based on external visual localization information",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,0,1,Q-low,A+2: real-world experiments; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1313,A smart hybrid vision aided inertial navigation system approach for UAVs in a GNSS denied environment,Mostafa M.M.; Moussa A.M.; El-Sheimy N.; Sesay A.B.,2018,,10.1002/navi.270,Scopus,UAV,outdoor,camera|IMU|GPS_denied_confirmed|wheel_encoder,EKF,loosely_coupled,drift_pct,,,custom,simulation,This paper presents a smart hybrid vision-aided inertial navigation system (VAINS) for enhancing the navigation accuracy of UAVs in GNSS-denied environments,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,1,0,1,Q-low,C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1315,OCC-Based Positioning Method for Autonomous UAV Navigation in GNSS-Denied Environments: An Offshore Wind Farm Simulation Study,Kim J.-H.; Jung S.-Y.,2025,,10.3390/s25247569,Scopus,UAV,simulation,camera|GPS_denied_confirmed|WiFi,other,other,RMSE,0.0,cm,custom,simulation,This study presents an optical camera communication (OCC)-based positioning method that enables real-time 3D coordinate estimation using aviation obstruction light-emitting diodes (LEDs) as optical tr,inspection,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,0,0,1,Q-low,B+1: quantitative error metric reported; CAP: simulation-only -> max Q-medium
REC_1316,Automated Method for SLAM Evaluation in GNSS-Denied Areas,Merkle D.; Reiterer A.,2023,,10.3390/rs15215141,Scopus,UAV,mixed,lidar|IMU|GPS_denied_confirmed,LiDAR_SLAM,other,ATE,7.0,cm,custom,simulation,This work presents an approach to measuring the performance of SLAM in indoor and outdoor GNSS-denied areas using a terrestrial scanner Leica RTC360 and a tachymeter to acquire point cloud and traject,inspection,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,2,1,0,3,Q-low,A+1: ground-truth comparison; B+1: quantitative error metric reported; B+1: trajectory scale reported; C+1: established baseline compared; CAP: simulation-only -> max Q-medium; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1317,Cooperative visual-slam system for uav-based target tracking in gps-denied environments: A target-centric approach,Trujillo J.-C.; Munguia R.; Urzua S.; Grau A.,2020,,10.3390/electronics9050813,Scopus,UAV,simulation,camera|GPS_denied_confirmed,VIO_SLAM,other,RMSE,,,custom,simulation,This work presents a cooperative visual-based SLAM (Simultaneous Localization and Mapping) system that allows a team of aerial robots to autonomously follow a non-cooperative target moving freely in a,mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1318,Relative Navigation of Unmanned Aerial Vehicles Based on Data Link Ranging and Partial Guidance Information,Wang Z.; Song C.; Hao M.; Liang X.,2024,,10.1007/978-981-97-3332-3_19,Scopus,UAV,outdoor,GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,"However, due to the significant constraints imposed by observability conditions, a novel approach is proposed that utilizes partial guidance information from the UAV swarm towards the target as additi",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1320,Radar and visual odometry integrated system aided navigation for UAVS in GNSS denied environment,Mostafa M.; Zahran S.; Moussa A.; El-Sheimy N.; Sesay A.,2018,,10.3390/s18092776,Scopus,UAV,outdoor,camera|IMU|GPS_denied_confirmed|barometer|magnetometer|radar|wheel_encoder,EKF,loosely_coupled,drift_pct,,,custom,simulation,"Although different aiding sensors, such as cameras, are proposed to reduce the effect of these drift errors, the positioning accuracy by using these techniques is still affected by some challenges, su",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,1,0,2,Q-low,B+1: ablation/failure analysis; C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1322,Indoor SLAM for Micro Aerial Vehicles Control Using Monocular Camera and Sensor Fusion,García S.; López M.E.; Barea R.; Bergasa L.M.; Gómez A.; Molinos E.J.,2016,,10.1109/ICARSC.2016.46,Scopus,UAV,indoor,camera|IMU|GPS_denied_confirmed,VIO_SLAM,loosely_coupled,RMSE,,,custom,simulation,This paper represents research in progress in Simultaneous Localization and Mapping (SLAM) for Micro Aerial Vehicles (MAVs) in the context of rescue and/or recognition navigation tasks in indoor envir,mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,1,0,1,Q-low,C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1323,Robust and accurate deterministic visual odometry,Bénet P.; Guinamard A.,2020,,10.33012/2020.17586,Scopus,UAV,outdoor,camera|IMU|GPS_denied_confirmed|wheel_encoder,VIO_SLAM,other,RMSE,,,"KITTI, EuRoC",real_world,In this paper we present a novel algorithm for fast and robust stereo odometry based on hybrid stereo and monocular algorithm,mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,1,0,2,Q-low,A+2: real-world experiments; C+1: established baseline compared; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1327,Invariant observer-based state estimation for micro-aerial vehicles in GPS-denied indoor environments using an RGB-D camera and MEMS inertial sensors,Li D.; Li Q.; Tang L.; Yang S.; Cheng N.; Song J.,2015,,10.3390/mi6040487,Scopus,UAV,indoor,camera|IMU|GPS_denied_confirmed|wheel_encoder,other,loosely_coupled,RMSE,,,custom,real_world,"This paper presents a non-linear state observer-based integrated navigation scheme for estimating the attitude, position and velocity of micro aerial vehicles (MAV) operating in GPS-denied indoor envi",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1330,UAV VISUAL AUTOLOCALIZATON BASED on AUTOMATIC LANDMARK RECOGNITION,Filho P.S.; Shiguemori E.H.; Saotome O.,2017,,10.5194/isprs-annals-IV-2-W3-89-2017,Scopus,UAV,simulation,camera|IMU|GPS_denied_confirmed,other,other,RMSE,,,custom,real_world,"There are several approaches being developed, but the main strategies yet considered are computer vision based navigation systems",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,0,1,Q-low,A+2: real-world experiments; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1331,"Model-Based RL Decision-Making for UAVs Operating in GNSS-Denied, Degraded Visibility Conditions with Limited Sensor Capabilities",Boiteau S.; Vanegas F.; Galvez-Serna J.; Gonzalez F.,2025,,10.3390/drones9060410,Scopus,UAV,mixed,lidar|camera|IMU|GPS_denied_confirmed,DNN,other,RMSE,,,custom,simulation,This study proposes a model-based reinforcement learning (RL) approach to enable UAVs to navigate and make decisions autonomously in environments where the GNSS is unavailable and visibility is limite,search_rescue,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,1,0,1,Q-low,C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1332,A Relative Infrastructure-less Localization Algorithm for Decentralized and Autonomous Swarm Formation,Schindler D.; Niculescu V.; Polonelli T.; Palossi D.; Benini L.; Magno M.,2023,,10.1109/IROS55552.2023.10342168,Scopus,UAV,indoor,GPS_denied_confirmed|UWB,EKF,other,RMSE,38.5,cm,custom,simulation,We tackle this problem by proposing a novel solution enhancing the classical tag-and-anchor trilateration,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,1,0,2,Q-low,B+1: quantitative error metric reported; C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1334,An Autonomous Relative Navigation Algorithm Based on Interframe and Scene Matching,Wang J.; Dong J.; Yue Y.; Zhou Q.; Zhang X.; Jiang H.; Wang H.; Wang G.; Wang S.,2025,,10.1007/978-981-96-2208-5_31,Scopus,UAV,mixed,GPS_denied_confirmed,other,other,RMSE,200.0,m,custom,real_world,"To address the navi gation and positioning challenges in GNSS-denied scenarios, this paper proposes a fully vision-based autonomous relative navigation algorithm based on interframe and scene matching",military,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: quantitative error metric reported; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1336,Multi-sensor robust relative estimation framework for GPS-denied multirotor aircraft,Koch D.P.; McLain T.W.; Brink K.M.,2016,,10.1109/ICUAS.2016.7502619,Scopus,UAV,outdoor,GPS_denied_confirmed|wheel_encoder,EKF,other,RMSE,,,custom,simulation,An estimation framework is presented that improves the robustness of GPS-denied state estimation to changing environmental conditions by fusing updates from multiple view-based odometry algorithms,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1338,Multiple drone navigation and formation using selective target tracking-based computer vision,Upadhyay J.; Rawat A.; Deb D.,2021,,10.3390/electronics10172125,Scopus,UAV,outdoor,camera|GPS_denied_confirmed,other,other,RMSE,99.0,%,custom,simulation,This paper presents a unique collaborative computer vision-based approach for target tracking as per the image’s specific location of interest,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,2,1,0,3,Q-low,B+1: trajectory scale reported; B+1: ablation/failure analysis; C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1339,Offline Navigation (Homing) of Aerial Vehicles (Quadcopters) in GPS Denied Environments,Mondal M.; Poslavskiy S.,2021,,10.1142/S2301385021500102,Scopus,UAV,outdoor,GPS_denied_confirmed,other,other,success_rate,,,custom,simulation,"A control system modification is proposed, resulting in a high success rate with the several tests using a quadcopter with a Pixhawk flight controller, equipped with PX4FLOW",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,0,0,1,Q-low,B+1: trajectory scale reported; CAP: simulation-only -> max Q-medium
REC_1340,Geolocalization from Aerial Sensing Images Using Road Network Alignment,Li Y.; Yang D.; Wang S.; Shi L.; Meng D.,2024,,10.3390/rs16030482,Scopus,UAV,outdoor,camera|GPS_denied_confirmed,other,other,RMSE,,,custom,real_world,"In this paper, we propose a novel geographic position estimation method for UAVs after road network alignment",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,1,0,2,Q-low,A+2: real-world experiments; C+1: established baseline compared; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1341,Consensus and Quantum Particle Swarm Optimization-Based Cooperative Navigation Method,Zhang C.; Hu H.; Zhang B.; Zeng H.,2026,,10.1007/978-981-95-3025-0_38,Scopus,UAV,simulation,GPS_denied_confirmed,particle_filter,loosely_coupled,RMSE,,,custom,real_world,"To this end, this paper proposes a consensus-enhanced particle filter algorithm using error constraints and quantum particle swarm optimization (C-EC-QPF) for cooperative navigation of swarm UAVs",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,1,0,2,Q-low,A+2: real-world experiments; C+1: established baseline compared; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1344,An Efficient Real-Time Indoor Autonomous Navigation and Path Planning System for Drones Based on RGB-D Sensor,Xiao R.; Du H.; Xu C.; Wang W.,2020,,10.1007/978-981-32-9050-1_4,Scopus,UAV,mixed,lidar|camera|IMU|GPS_denied_confirmed,SLAM,other,RMSE,,,custom,simulation,An efficient real-time autonomous drone navigation and path planning system is proposed by using an RGB-D sensor in the GPS-denied indoor environment,mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,1,0,1,Q-low,C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1346,Tag-based visual-inertial localization of unmanned aerial vehicles in indoor construction environments using an on-manifold extended Kalman filter,Kayhani N.; Zhao W.; McCabe B.; Schoellig A.P.,2022,,10.1016/j.autcon.2021.104112,Scopus,UAV,mixed,camera|IMU|GPS_denied_confirmed,EKF,other,RMSE,5.0,cm,custom,simulation,This research proposes a tag-based visual-inertial localization method for off-the-shelf UAVs with only a camera and an inertial measurement unit (IMU),navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,1,0,2,Q-low,B+1: quantitative error metric reported; C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1347,A Ground Moving Target Tracking System for a Quadrotor in GPS-Denied Environments,Guo J.; Chen Z.; Wang J.; Zou P.,2022,,10.1007/978-981-15-8155-7_246,Scopus,UAV,indoor,camera|IMU|GPS_denied_confirmed|barometer,EKF,other,RMSE,,,custom,simulation,This paper presents a fully autonomous quadrotor helicopter for a ground target tracking mission,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,1,0,1,Q-low,C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1348,LiDAR-odometry based UAV pose estimation in young forest environment,Ouattara I.; Korhonen V.; Visala A.,2022,,10.1016/j.ifacol.2022.11.121,Scopus,UAV,outdoor,lidar|IMU|GPS_denied_confirmed|wheel_encoder,graph_SLAM,other,RMSE,,,custom,simulation,"In this study, we propose a real-time pose estimation solution for Unmanned Aerial Vehicle in a seedling pine forest environment",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,A+1: repeatability/multiple runs; CAP: simulation-only -> max Q-medium; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1352,Visual-Inertial Method for Localizing Aerial Vehicles in GNSS-Denied Environments,Tonini A.; Castelli M.; Bates J.S.; Lin N.N.N.; Painho M.,2024,,10.3390/app14209493,Scopus,UAV,indoor,lidar|camera|IMU|GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,"This paper introduces a novel method for determining the absolute position of aerial vehicles using only two known coordinate points that reduce the calculation complexity and, therefore, the computat",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1353,Ultra-wideband and odometry-based cooperative relative localization with application to multi-UAV formation control,Guo K.; Li X.; Xie L.,2020,,10.1109/TCYB.2019.2905570,Scopus,UAV,simulation,UWB|wheel_encoder,other,loosely_coupled,RMSE,,,custom,real_world,The proposed RL estimation is then applied to formation control,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,2,0,0,3,Q-low,A+2: real-world experiments; B+1: trajectory scale reported; B+1: ablation/failure analysis; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1355,A distributed approach for lidar-based relative state estimation of multi-UAV in GPS-denied environments,SHEN H.; ZONG Q.; LU H.; ZHANG X.; TIAN B.; HE L.,2022,,10.1016/j.cja.2021.04.021,Scopus,UAV,outdoor,lidar|GPS_denied_confirmed,graph_SLAM,other,RMSE,5.0,m,custom,real_world,"In this paper, we present a distributed framework for the lidar-based relative state estimator which achieves highly accurate, real-time trajectory estimation of multiple Unmanned Aerial Vehicles (UAV",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,2,0,0,3,Q-low,A+2: real-world experiments; B+1: quantitative error metric reported; B+1: ablation/failure analysis; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1356,Autonomous quadrotor collision avoidance and destination seeking in a GPS-denied environment,Kirven T.; Hoagg J.B.,2021,,10.1007/s10514-020-09949-2,Scopus,UAV,outdoor,GPS_denied_confirmed,other,loosely_coupled,RMSE,,,custom,simulation,We present a new integrated guidance and control method for autonomous collision avoidance and navigation in an unmapped GPS-denied environment that contains unknown obstacles,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1358,An experimental analysis of outdoor UAV localisation through diverse estimators and crowd-sensed data fusion,Ahmed M.M.; Shawky M.A.; Zahran S.; Moussa A.; EL-Shimy N.; Elmahallawy A.A.; Ansari S.; Shah S.T.; Abdellatif A.G.,2024,,10.1016/j.phycom.2024.102475,Scopus,UAV,mixed,camera|IMU|GPS_denied_confirmed|barometer|magnetometer|radar,particle_filter,loosely_coupled,drift_pct,99.89,%,custom,real_world,"Motivated by the challenge of achieving precise 3D outdoor localisation for unmanned aerial vehicles (UAVs) in global navigation satellite system (GNSS)-denied environments, this paper introduces an i",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,1,0,2,Q-low,A+2: real-world experiments; C+1: established baseline compared; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1361,Range-based collaborative relative navigation for multiple unmanned aerial vehicles using consensus extended Kalman filter,Gong B.; Wang S.; Hao M.; Guan X.; Li S.,2021,,10.1016/j.ast.2021.106647,Scopus,UAV,simulation,IMU|GPS_denied_confirmed,particle_filter,loosely_coupled,RMSE,,,custom,real_world,"Approaches developed in previous studies include the use of one or more anchors, optical-flow measuring velocity, or multiple range sensors to solve the observability of the estimated states",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: trajectory scale reported; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1363,CSLAM and GPS based navigation for multi-UAV cooperative transportation system,Yu H.; Zhang F.; Huang P.,2019,,10.1007/978-3-030-27535-8_29,Scopus,UAV,outdoor,camera|GPS_denied_confirmed,VIO_SLAM,loosely_coupled,RMSE,,,custom,simulation,Multi-UAV cooperative technology is developing vigorously due to its convenience and expandability,mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,2,1,0,3,Q-low,B+1: trajectory scale reported; B+1: ablation/failure analysis; C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1365,Coordination and Planning Algorithms for a UAS Fleet in GPS-Denied Environments,Kumar N.; Ganeshan R.; Rathinam S.; Darbha S.,2026,,10.2514/6.2026-1091,Scopus,UAV,simulation,GPS_denied_confirmed|wheel_encoder,EKF,other,RMSE,,,custom,simulation,"This paper presents an Extended Kalman Filter (EKF)-based cooperative localization framework that utilizes odometry, heading, and range measurements from onboard sensors and inter-vehicle communicatio",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,1,0,1,Q-low,C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1366,Cooperative Localisation of a GPS-Denied UAV in 3-Dimensional Space Using Direction of Arrival Measurements,Russell J.S.; Ye M.; Anderson B.D.O.; Hmam H.; Sarunic P.,2017,,10.1016/j.ifacol.2017.08.1226,Scopus,UAV,mixed,IMU|GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,This paper presents a novel approach for localising a GPS (Global Positioning System)-denied Unmanned Aerial Vehicle (UAV) with the aid of a GPS-equipped UAV in three-dimensional space,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1370,Cooperative navigation for UAVs in GNSS-denied area based on optimized belief propagation,Li J.; Yang G.; Cai Q.; Niu H.; Li J.,2022,,10.1016/j.measurement.2022.110797,Scopus,UAV,simulation,GPS_denied_confirmed,other,loosely_coupled,RMSE,,,custom,simulation,"In this paper, we propose a novel cooperative navigation framework based on optimized belief propagation (BP) in the GNSS-denied area",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1373,Enabling UAV navigation with sensor and environmental uncertainty in cluttered and GPS-denied environments,Vanegas F.; Gonzalez F.,2016,,10.3390/s16050666,Scopus,UAV,simulation,GPS_denied_confirmed,other,other,RMSE,,,custom,real_world,This GPS waypoint navigation does however become dangerous in environments where the GPS signal is faulty or is only present in some places and when the airspace is filled with obstacles,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1374,Monocular visual slam based on a cooperative uav–target system,Trujillo J.-C.; Munguia R.; Urzua S.; Guerra E.; Grau A.,2020,,10.3390/s20123531,Scopus,UAV,mixed,camera|GPS_denied_confirmed|barometer,VIO_SLAM,other,RMSE,,,custom,simulation,"To this effect, GPS represents the typical solution for determining the position of a UAV operating in outdoor and open environments",mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1375,Adaptive and Resilient Consensus for UAV-UGV Teams via Virtual Agent Mediation and Topology Switching,Guo F.; Shen R.; Zhang J.; Sun C.; Zhan Q.,2025,,10.1109/ROBIO66223.2025.11376277,Scopus,UAV,simulation,lidar|GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,We propose a novel framework that introduces a gimbal-mounted LiDAR virtual agent to mediate coordination between aerial and ground vehicles,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1376,Efficient visual odometry and mapping for Unmanned Aerial Vehicle using ARM-based stereo vision pre-processing system,Fu C.; Carrio A.; Campoy P.,2015,,10.1109/ICUAS.2015.7152384,Scopus,UAV,outdoor,camera|GPS_denied_confirmed|wheel_encoder,other,other,RMSE,12.0,cm,EuRoC,real_world,"This work presents a new light small-scale low-cost ARM-based stereo vision pre-processing system, which not only is used as onboard sensor to continuously estimate 6-DOF UAV pose, but also as onboard",mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: quantitative error metric reported; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1378,Optical Flow Sensor/INS/Magnetometer Integrated Navigation System for MAV in GPS-Denied Environment,Shen C.; Bai Z.; Cao H.; Xu K.; Wang C.; Zhang H.; Wang D.; Tang J.; Liu J.,2016,,10.1155/2016/6105803,Scopus,UAV,outdoor,IMU|GPS_denied_confirmed|magnetometer,EKF,loosely_coupled,drift_pct,,,custom,simulation,"To overcome the above problem, an INS/optical flow/magnetometer integrated navigation scheme is proposed for GPS-denied environment in this paper",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1379,VLM-Guided and Spatially Consistent Cross-View Matching and Localization of UGVs in UAV-Stitched Map,Yang Y.; Ma X.; Jiang Z.; Sun P.; Zhao X.; Xie Y.; Qian W.,2025,,10.3390/drones9120873,Scopus,UAV,outdoor,camera|GPS_denied_confirmed,other,other,RMSE,,,custom,real_world,Highlights: What are the main fundings? A novel cross-view matching and localization (CVML) framework aligns UGV images with UAV-stitched maps in GNSS-denied environments,mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,1,0,3,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; C+1: established baseline compared; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1381,Perception-and-Energy-aware Motion Planning for UAV using Learning-based Model under Heteroscedastic Uncertainty,Takemura R.; Ishigami G.,2024,,10.1109/ICRA57147.2024.10610390,Scopus,UAV,simulation,lidar|GPS_denied_confirmed,DNN,other,RMSE,,,custom,real_world,"To this end, this study presents perception-and-energy-aware motion planning for UAVs in GNSS-denied environments",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,1,2,Q-low,A+2: real-world experiments; D+1: code/data released; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1393,ST-DCL: A Spatio-Temporally Decoupled Cooperative Localization Method for Dynamic Drone Swarms,Wu H.; Shi Z.; Wu Z.; Xu H.; Tu Z.,2026,,10.3390/drones10010069,Scopus,UAV,simulation,GPS_denied_confirmed,DNN,deep_learning,RMSE,21.0,%,custom,real_world,Highlights: What are the main findings? We establish a novel differential equation model that rigorously quantifies the joint impact of abrupt kinematic changes and network connectivity on spatio-temp,search_rescue,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: quantitative error metric reported; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1398,Autonomous lighting audits: Part 1 - Building navigation and mapping,Bay C.J.; Terrill T.J.; Rasmussen B.P.,2014,,10.1115/dscc2014-6125,Scopus,UAV,mixed,GPS_denied_confirmed,other,other,RMSE,40.0,%,custom,simulation,"Buildings represent a large portion, approximately 40%, of all US energy use and carbon emissions",mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
