id,title,abstract,authors,year,doi,venue,source
IEEE_0806,Vision-Based Localization and Autonomous Homing for UAVs,"In GPS-denied environments, using vision-based techniques to perform simultaneous localization and mapping (SLAM) can be beneficial, even in cases where maneuvers to precise locations are still necessary. In this work, we explore monocular vision-based SLAM as the basis for a guidance method for an unmanned aerial vehicle (UAV) to perform a “homing” maneuver towards location(s) in the flight environment that may be decided “on-the-go” during flight. The estimation uses a Harris corner algorithm that generates “feature points” in images from a monocular camera. An Extended Kalman Filter (EKF) fuses these feature points at each instant with measurements from an IMU. This fusion is used for SLAM, i.e., to both estimate the state of the ownship and maintain a database of estimated “world points” (features) in the flight environment. The results of this localization are used for the homing guidance framework. The vision-based estimation framework was implemented first in simulation. The full vision-based estimation and homing framework was then validated in an indoor flight test using a small UAV with an onboard monocular camera. This flight test demonstrates that the vision-based framework can guide a UAV and operator to complete a semi-automated homing maneuver towards an selected object in an unknown environment.",A. Perumalla; T. Khamvilai; E. Johnson,2024,10.1109/DASC62030.2024.10749484,2024 AIAA DATC/IEEE 43rd Digital Avionics Systems Conference (DASC),IEEE
IEEE_0807,Factor Graph-Based Collaborative Localization And Incremental UWB Network Deployment In Indoor Environments For Emergency Task Forces,"This paper presents a human-machine teaming approach for localization in unknown indoor environments where a mobile robot maps the environment with a LiDAR-based SLAM algorithm and a pedestrian sets up a UWB network. UWB ranges are measured between the robot and the pedestrian, as well as between each moving agent and the UWB anchors. The states of the robot and the pedestrian and the locations of the UWB anchors are jointly estimated using factor graph optimization. This allows gaining a rapid situational overview and provides the basis for coordinating complex operations in urban and indoor environments. The approach is validated using a test dataset. The results show that the UWB anchors can be mapped with a horizontal accuracy of less than 40 cm. The 2D RMS for the robot is less than 40 cm and the 2D RMS of the pedestrian is less than 1 m.",E. Buchmayer; A. Koppert; F. Theurl; M. Watzko,2025,10.1109/PLANS61210.2025.11028304,"2025 IEEE/ION Position, Location and Navigation Symposium (PLANS)",IEEE
IEEE_0808,A Jamming Aware Artificial Potential Field Method to Counter GPS Jamming for Unmanned Surface Ship Path Planning,"Global positioning system (GPS) plays an important role in the path planning of unmanned surface ships. As we know, the civil GPS signal is not encrypted, and its structure is open. Meanwhile, the power strength of GPS signals arriving at receivers is weak. All of these make GPS vulnerable to jamming. GPS jamming attacks adversely affect the accuracy of the received GPS signals, thus affecting the path planning results of unmanned surface ships and even causing collisions. This article presents a jamming aware artificial potential field (JA-APF) method. The JA-APF method first determines whether GPS jamming exists in unmanned surface ships' surrounding environment by detecting the receivers' received signal strength and calculating the packet error rate. Then, the JA-APF method calculates the position range of the jamming source. Finally, the JA-APF method replans the path according to the resultant force of the attraction around the goal, the repulsion around obstacles, and the repulsion around multiple GPS jammers. Through the simulation, we determine the value of the repulsive potential factor of the jammer to optimize the path planning results of the JA-APF method and analyze the influence of the jamming power on the path planning results. The simulation results show that the JA-APF method can effectively solve the impact of GPS jamming on the results in the path planning process and recover as soon as possible.",J. Wang; Y. Xiao; T. Li; C. L. P. Chen,2023,10.1109/JSYST.2023.3237613,IEEE Systems Journal,IEEE
IEEE_0809,Research on UAV Navigation Based on the Kalman Filter and Geomagnetic Matching Algorithm,"To address the challenge of low-precision navigation in GPS-denied environments for unmanned aerial vehicles (UAVs), this paper proposes a hybrid geomagnetic matching algorithm based on Ant Colony Optimization (ACO) and Particle Swarm Optimization (PSO), combined with an Unscented Kalman Filter (UKF) for robust dynamic state estimation. The proposed method utilizes ACO for global exploration and PSO for local refinement to enhance matching accuracy between real-time magnetic field measurements and a reference geomagnetic map. The UKF integrates matching results with inertial data to compensate for sensor drift and improve the robustness of the estimation. Simulation results demonstrate that the proposed ACO-PSO-UKF framework significantly enhances positioning accuracy, convergence speed, and resistance to interference compared to traditional methods. The average root mean square error (RMSE) is reduced to 0.54 meters, and the system maintains real-time performance with an iteration time under to 50ms. The algorithm offers a practical solution for autonomous UAV navigation in complex and signal-denied environments, with strong potential for embedded implementation and real-world deployment.",S. Li,2025,10.1109/ECIE65947.2025.11086975,"2025 5th International Conference on Electronics, Circuits and Information Engineering (ECIE)",IEEE
IEEE_0810,Proximal Policy Optimization Based Autonomous Navigation in Dynamic Environment Using LiDAR-Camera Fusion Technique,"Smart robots are being deployed to autonomously navigate complex and dynamic indoor environments. Autonomous navigation in unknown and dynamic environments is a major challenge for robots, especially when it comes to making safe decisions in complex environment. In this research, we use the Proximal Policy Optimization (PPO) algorithm combined with LiDAR-camera sensor fusion to address this problem. While using only 3D LiDAR or a camera often leads to failure in complex scenes, fusing the two sensors provides a much clearer and more reliable understanding of the environment. This improved perception helps the robot avoid dynamic obstacles and make safer navigation choices. This research results show a clear improvement in both training performance and safety: the robot achieves a 75% average success rate across episodes of training and identifies important environmental features with 80% probability. Overall, this research offers a practical and effective solution for safe autonomous navigation in challenging, complex environments.",Seher; S. Ullah Bazai; A. Naushad; U. A. Bhatti; A. I. Ashirova; H. A. Nurmatovich,2025,10.1109/DLCV65218.2025.11088840,2025 IEEE 2nd International Conference on Deep Learning and Computer Vision (DLCV),IEEE
IEEE_0811,Bio-Inspired Approach for Long-Range Underwater Navigation Using Model Predictive Control,"Lots of evidence has indicated that many kinds of animals can achieve goal-oriented navigation by spatial cognition and dead reckoning. The geomagnetic field (GF) is a ubiquitous cue for navigation by these animals. Inspired by the goal-oriented navigation of animals, a novel long-distance underwater geomagnetic navigation (LDUGN) method is presented in this article, which only utilizes the declination component ( D) and inclination component ( I) of GF for underwater navigation without any prior knowledge of the geographical location or geomagnetic map. The D and I measured by high-precision geomagnetic sensors are compared periodically with that of the destination to determine the velocity and direction in the next step. A model predictive control (MPC) algorithm with control and state constraints is proposed to achieve the control and optimization of navigation trajectory. Because the optimal control is recalculated at each sampling instant, the MPC algorithm can overcome interferences of geomagnetic daily fluctuation, geomagnetic storms, ocean current, and geomagnetic local anomaly. The simulation results validate the feasibility and accuracy of the proposed algorithm.",Y. Zhang; X. Liu; M. Luo; C. Yang,2021,10.1109/TCYB.2019.2933397,IEEE Transactions on Cybernetics,IEEE
IEEE_0812,Semantic-Enhanced Path Planning for Safety-Centric Indoor Robots Navigation,"This paper presents an innovative approach for indoor mobile robot navigation, focusing on environments like Ambient Assisted Living spaces (AAL), smart homes, and factories, where humans and robots coexist. The need for effective space and traffic management in these areas is critical for ensuring safety and mobility. Our novel Semantic Path Planning algorithm improves upon traditional grid mapping by using a multi-dimensional array in the map file, where varying intensities indicate occupancy levels. The planner imposes penalties on free cells near specific static objects based on user preferences, facilitating autonomous robot movement in designated areas without creating rigid barriers. A standout feature of our algorithm is its ability to prioritize specific zones frequented by vulnerable groups like the elderly, or areas designated for rest, pets, or children's play. By enhancing the A* path planner with semantic and geometric data, our approach enables the management of these zones, leading to a comprehensive grid map for optimal path-finding. Moreover, this methodology is promising for multi-robot systems with differing navigation abilities and access rights. It also improves robot localization by focusing on unique environmental landmarks, thereby enhancing tracking accuracy and aiding in swift localization recovery. This approach is ideal for safe, efficient, and context-aware navigation in dynamic shared human-robot environments.",K. Omer; E. Torta; A. Monteriù,2024,10.1109/ICARA60736.2024.10553077,"2024 10th International Conference on Automation, Robotics and Applications (ICARA)",IEEE
IEEE_0813,Extended Dijkstra Algorithm in Path Planning for Vision Based Patrol Robot,"In the recent years, Global positioning system (GPS) has worked with Global Navigation Satellite System (GNSS) to provide higher accuracy quality of locating a device. However, this localization service doesn't reach indoor facility. For an indoor type vision based patrol robot, the problem would encounter in path planning that allows the patrol robot to find the optimum path to reach the destination and return to home position. In this paper, an extended Dijkstra algorithm is proposed for path planning to the vision based patrol robot for surveillance purposes. This design used visual type sensor, range sensor and IMU system to instantaneously update the map data according to the current path of the vision robot and apply the path planning feature to perform obstacle avoidance and re-routing process based on the obstacle type faced by the robot. The result shown by this approach indeed capable to complete multiple cycles of testing with positive result.",C. K. Teh; W. Kit Wong; T. S. Min,2021,10.1109/ICCCE50029.2021.9467157,2021 8th International Conference on Computer and Communication Engineering (ICCCE),IEEE
IEEE_0814,Wind-Compensated Navigation for Fixed-Wing UAVs Under GNSS Denial,"This paper proposes a wind-compensated navigation algorithm for small fixed-wing unmanned aerial vehicles (UAVs) in *1SS-denied environments. Leveraging the short-term invariance of wind speed, the algorithm computes the wind triangulation and fuses measurements from multiple low-cost onboard sensors, including an inertial measurement unit (IMU), Pitot tube, and barometer, to achieve GNSS-independent state estimation, ensuring continuous and reliable flight performance under adverse conditions. Finally, practical UAV flight experiments based simulations were conducted. Experimental results validated the correctness and superiority of the proposed algorithm.",J. Li; K. Tang; W. Wu; Y. Guo; M. Fang; X. Geng,2025,10.1109/CAC67268.2025.11487099,2025 China Automation Congress (CAC),IEEE
IEEE_0815,Robot for Sanitizing Hospitals with Patient Assistive Technology,"Hospitals require frequent and reliable surface disinfection to reduce the spread of infectious microorganisms while ensuring continuous patient care and emergency responsiveness. Conventional manual sanitization is labor-intensive, exposes healthcare workers to infection risks, and is difficult to scale during high-demand situations. This paper presents the design and implementation of a low-cost autonomous hospital assistance robot that integrates hybrid disinfection and patient assistive technologies within a distributed embedded architecture. The proposed robot performs autonomous indoor navigation using ultrasonic sensors and wheel encoder feedback combined with lightweight grid-based mapping, enabling obstacle detection and collision avoidance without requiring expensive LiDAR-based SLAM systems. A hybrid disinfection mechanism combining ultraviolet (UV) irradiation and sanitizer spraying is employed to improve surface sterilization coverage. In addition to sanitization, the robot provides patient-assistive services, including scheduled medical reminders and an emergency SOS alert system that notifies caregivers through a web-based monitoring dashboard. The system is implemented using two ESP32 controllers and an Arduino Uno, enabling concurrent navigation, actuation, and service management on resource-constrained embedded hardware. Experimental evaluation in indoor environments demonstrates reliable navigation, continuous hybrid disinfection operation, accurate reminder triggering, and successful SOS alert transmission. The proposed system demonstrates that integrated hospital assistance functions can be achieved using low-cost distributed embedded platforms suitable for scalable healthcare deployment.",Raahena.S; Rejith.V.P; S. R. V; A. Asha,2026,10.1109/ICPCSN68523.2026.11543649,2026 6th International Conference on Pervasive Computing and Social Networking (ICPCSN),IEEE
IEEE_0816,Toward C-V2X Enabled Connected Transportation System: RSU-Based Cooperative Localization Framework for Autonomous Vehicles,"An accurate and robust localization system is crucial for autonomous vehicles (AVs) to enable safe driving in urban scenes. While existing global navigation satellite system (GNSS)-based methods are effective at locating vehicles in open-sky regions, achieving high-accuracy positioning in urban canyons such as lower layers of multi-layer bridges, streets beside tall buildings, tunnels, etc., remains a challenge. In this paper, we investigate the potential of cellular-vehicle-to-everything (C-V2X) wireless communications in improving the localization performance of AVs under GNSS-denied environments. Specifically, we propose the first roadside unit (RSU)-based cooperative localization framework, namely CV2X-LOCA, that only uses C-V2X channel state information to achieve lane-level positioning accuracy. CV2X-LOCA consists of four key parts: data processing module, coarse positioning module, environment parameter correcting module, and vehicle trajectory filtering module. These modules jointly handle challenges present in dynamic C-V2X networks. Extensive simulation and field experiments show that CV2X-LOCA achieves state-of-the-art performance for vehicle localization even under noisy conditions with high-speed movement and sparse RSU coverage environments. While focusing on AV localization, CV2X-LOCA also can extend to other C-V2X-equipped road users. The study results also provide insights into future investment decisions for transportation agencies regarding deploying RSUs cost-effectively.",Z. Huang; S. Chen; Y. Pian; Z. Sheng; S. Ahn; D. A. Noyce,2024,10.1109/TITS.2024.3410185,IEEE Transactions on Intelligent Transportation Systems,IEEE
IEEE_0817,Depth-based Deep Learning for Manhole Detection in UAV Navigation,"Drones navigating in dark, GPS-denied and confined spaces can pose a difficult challenge due to, among other, the processing power required to maintain a high resolution map of the environment. This is specifically challenging when the drone has to fly through narrow spaces where a low resolution voxel representation can result in failure to find viable trajectories. Drawing inspiration from the Inspectrone Project, which deals with the inspection of large marine vessels for classification processes, in this paper we propose using a deep learning model to detect manholes relying only on a depth image. We investigate different sizes of networks in an attempt to provide an adequate accuracy while maintain a low computational load, suitable for drone implementation on a parallel processing co-processor. With an end goal to be able to accurately and robustly traverse the ballast tanks of the aforementioned vessels, we employ a temporal filter to increase the robustness and limit sensitivity to false positives by requiring multiple detections within a timeframe before the final location of the manhole is confirmed to be valid. Our results show that using deep learning on depth images is a feasible way to achieve a scene texture-agnostic solution for the detection the manholes. Our approach is successfully demonstrated by flying through a 1: 1 size standard manhole found on marine vessel.",R. E. Andersen; M. Zajaczkowski; H. Jaiswal; J. Xu; W. Fan; E. Boukas,2022,10.1109/IST55454.2022.9827720,2022 IEEE International Conference on Imaging Systems and Techniques (IST),IEEE
IEEE_0818,An Indoor Navigation Control Strategy for a Brain-Actuated Mobile Robot,"In this paper, a brain-machine interface (BMI) with the capability of navigating a mobile robot in indoor environment, is proposed. The BMI, which is based on steady state visually evoked potentials (SSVEP), utilizes canonical correlation analysis (CCA) algorithm to classify electroencephalogram (EEG) signals and then translates the recognition results into motion commands for the trajectory planning based on artificial potential field (APF). In the navigation control strategy, the combination of particle filter-based simultaneous localization and mapping (S-LAM) and EEG-APF method is proposed to navigate the robot to a goal point with free obstacles, where SLAM algorithm would build a global map of the corridor and EEG-APF method would produce a trajectory free of obstacles. Extensive experiments have been conducted to verify the effectiveness of our system.",Y. Liu; J. Li; Z. Li,2018,10.1109/ICARM.2018.8610705,2018 3rd International Conference on Advanced Robotics and Mechatronics (ICARM),IEEE
IEEE_0819,Asymmetric Cooperative Localization for UAV Inspection Inside Wind Turbine Towers Based on 3D Semantic Segmentation,"To ensure the safety of wind energy infrastructure, an asymmetric cooperative localization framework is developed for UAV inspection inside wind turbine towers. Addressing the challenges of Global Navigation Satellite System denied environments and geometric repetitiveness, the methodology offloads perception and computation to a ground-based station. The approach involves a geometric preprocessing sequence to align point cloud coordinates and suppress platform pose drift, followed by a 3D semantic segmentation network to isolate the UAV from the complex tower environment. The UAV's position is then determined through geometric statistics of the segmented data. Experimental results in real-world scenarios demonstrate that the framework provides robust and stable position estimates, effectively distinguishing small targets in large-scale structured spaces. This research offers a practical solution for automated industrial inspections, reducing UAV payload while enhancing system reliability.",Z. Wang; W. Deng; R. Xia; B. Xu; B. Zhang; R. Shen,2026,10.1109/ICEAAI68945.2026.11442581,2026 2nd International Conference on Electrical Automation and Artificial Intelligence (ICEAAI),IEEE
IEEE_0820,Autonomous Scene Matching Navigation Based on Range Optimization of Reference Image by Interframe Matching,"The traditional scene matching assisted navigation is closely coupled with the offline planning route. It is mainly the route guidance mode. When the mission is changed, the interception or the sudden air situation causes the deviation from the surveying and mapping channel, the scene matching and positioning will fail. It does not have pure visual navigation and positioning ability. This paper focuses on an autonomous scene matching navigation method that can be decoupled from offline planning routes. Combined with the control idea of continuous flight system, we preliminarily estimate the navigation information through the sequence real-time inter-frame registration, and optimize and evaluate the satellite remote sensing reference map combined with the current estimated pose information, and scale and crop the reference map area to be registered. Then, the real-time map at the current moment is matched with the optimized high-similarity area reference map, which can effectively reduce the amount of matching calculation, improve the matching stability, and realize autonomous scene matching navigation and positioning that is decoupled from the planned route. After the system software and hardware design, based on the multi-rotor UAV and non-real-time Google satellite map, a free flight navigation test was carried out in Chang'an Park of Xi'an. When the flight height is 500m above the ground, the optimized reference map area and the real-time map overlap >90%, the average horizontal positioning error of pure visual scene matching navigation is 16.4m (<4% of the height), and the average altitude positioning error is 26.9 m (<6% of height), the average yaw angle error is 2.8° (<5°), and the update frequency is 20Hz, which can meet the technical requirements of high cohesion and low coupling for autonomous navigation of UAVs in GPS-denied environments.",Y. Hu; P. Liu; H. Chen; S. Li,2022,10.1109/PRAI55851.2022.9904193,2022 5th International Conference on Pattern Recognition and Artificial Intelligence (PRAI),IEEE
IEEE_0821,Monocular Vision Aided Autonomous UAV Navigation in Indoor Corridor Environments,"Deployment of autonomous Unmanned Aerial Vehicles (UAV) in various sectors such as disaster hit environments, industries, agriculture, etc., not only improves productivity but also reduces human intervention resulting in sustainable benefits. In this regard, we present a model for autonomous navigation and collision avoidance of UAVs in GPS-denied corridor environments. In the first stage, we suggest a fast procedure to estimate the set of parallel lines whose intersection would yield the position of the vanishing point (VP) inside the corridor. A suitable measure is then formulated based on the position of VP on the intersecting lines in reference to any of the image boundary axes. The knowledge of VP location alongside the formulated mechanism govern the necessary set of commands to safely navigate the UAV avoiding any collision with the side walls. Furthermore, the relative Euclidean distance scale expansion of matched scale-invariant keypoints in a pair of frames is taken into account to estimate the depth of a frontal obstacle; usually a wall at the end of the corridor. However, turbulence in the UAV arising due to its rotors or other external factors such as wind may introduce uncertainty in depth estimation. It is rectified with the help of a constant velocity aided Kalman filter model. Necessary set of control commands are then generated to avoid the frontal wall before collision. Exhaustive experiments in different corridors reveal the efficacy of the proposed scheme.",R. P. Padhy; F. Xia; S. K. Choudhury; P. K. Sa; S. Bakshi,2019,10.1109/TSUSC.2018.2810952,IEEE Transactions on Sustainable Computing,IEEE
IEEE_0822,Development and Testing of an Optical Flow-Based Navigation System for Unmanned Vehicles,"The study investigates the use of optical flow to enhance navigation in environments where Global Navigation Satellite System signals are unavailable, such as indoors or in urban areas. In this study, we considered the use of optical flow for navigation of autonomous moving objects, which is an important direction in modern navigation systems The theoretical foundations and components of the developed prototype are described. Initial tests revealed issues, and solutions were proposed, including delay compensation through cross-correlation for sensor synchronization. The second round of testing confirmed improved accuracy and noise reduction. Orientation by optical flow allows using a vehicle without a global positioning system, as well as identifying impacts on this system. Integration increases cyber resistance to attacks and, as a result, will increase the survivability of the system. This system is especially well suited for use at low altitudes of up to ten meters, particularly in the agricultural sphere.",G. E. Veselov; D. E. Vakhrushev; S. A. Sklyarov; D. M. Elkin,2024,10.1109/PIERE62470.2024.10804871,"2024 IEEE 3rd International Conference on Problems of Informatics, Electronics and Radio Engineering (PIERE)",IEEE
IEEE_0823,Feature 3D Gaussian Splatting for UAV-to-Ship Pose Estimation in GNSS-Denied Environments,"Autonomous recovery of Unmanned Aerial Vehicles (UAVs) in maritime environments is challenged by dynamic ship motion, texture-poor surroundings, and vulnerabilities inherent to Global Navigation Satellite Systems (GNSS). To enable robust UAV state estimation relative to a naval vessel in GNSS-denied environments, this paper presents a novel vision-based pose estimation framework leveraging Feature 3D Gaussian Splatting (3DGS). Adopting STDLoc's sparse pose estimation framework, our approach bypasses computationally expensive dense rendering in favor of direct sparse 2D-3D matching. We extract 2D features from live monocular imagery using SuperPoint and match them against a compact set of view-consistent 3D Gaussian landmarks distilled via a Matching-Oriented Sampling strategy. The 6-DoF camera pose is then robustly recovered using a Perspective-n-Point (PnP) solver augmented with Locally Optimized RANSAC (LO-RANSAC). Experimental validation on a 1/24-scale naval Yard Patrol (YP) craft demonstrates centimeter-level translational accuracy (1.66 cm lateral, 2.28 cm vertical mean absolute errors) and near-degree rotational accuracy (0.90° roll, 1.17° yaw). This method eliminates the need for physical fiducial markers or precise CAD models, offering a scalable and highly accurate relative localization solution for autonomous maritime operations.",A. Bernas; J. McConnell; J. Seargeant; L. DeVries,2026,10.1109/ICUAS69441.2026.11598627,2026 International Conference on Unmanned Aircraft Systems (ICUAS),IEEE
IEEE_0824,A Simple and Parallel Algorithm for Real-Time Robot Localization by Fusing Monocular Vision and Odometry/AHRS Sensors,"Vision and odometry/attitude and heading reference system (AHRS, three-axial gyroscopes, accelerometers, and magnetometers) sensors fusion strategy is prevalent in the recent years for the robot localization, due to its low cost and effectiveness in global positioning system (GPS)-denied environments. In this paper, a new adaptive estimation algorithm is proposed to estimate the robot position by fusing the monocular vision and odometry/AHRS sensors, and utilizing the properties of perspective projection. By the new method, the robot can be localized in real time in the GPS-denied and mapless environments, and the localization results can be theoretically proved convergent to their real values. Compared to other methods, our algorithm is simple to implement and suitable for parallel processing. To achieve the real-time performance, the algorithm is implemented in parallel using graphics processing unit (GPU), and therefore, it can be easily integrated into mobile robots' tasks like navigation and motion control, which need the real-time localization information. Simulations and experiments were conducted to validate the good convergence and longtime robustness performances of the proposed real-time localization algorithm.",K. Wang; Y. -H. Liu; L. Li,2014,10.1109/TMECH.2014.2298247,IEEE/ASME Transactions on Mechatronics,IEEE
IEEE_0825,Autonomous altitude measurement and landing area detection for indoor UAV applications,"Fully autonomous navigation of unmanned vehicles, without relying on pre-installed tags or markers, still remains a challenge especially for GPS-denied areas and complex indoor environments. Robust altitude control and safe landing zone detection are two important tasks for indoor unmanned aerial vehicle (UAV) applications. In this paper, a novel approach is proposed for indoor UAVs to control their altitudes, and autonomously detect safe landing zones without relying on any markers, special setups, or assuming that the environment is known. The proposed method employs both depth data and RGB images to detect and also track the safe landing zones.",B. Kakillioglu; S. Velipasalar,2016,10.1109/AVSS.2016.7738069,2016 13th IEEE International Conference on Advanced Video and Signal Based Surveillance (AVSS),IEEE
IEEE_0826,Real-Time State Estimation and Security in Autonomous Vehicles Using Particle Filters,"Autonomous vehicles (A Vs) rely on complex software, extensive sensor networks, and communication systems, making them vulnerable to a range of cyber threats, including malware, GPS spoofing, and data manipulation. The objective of this paper is to improve the robustness and security of A V systems by leveraging particle filters to fuse data from various sensors, such as GPS, IM Us, and radars sensors, and to detect and mitigate potential security breaches. Particle filters are employed to continuously update the vehicle's state estimate by integrating noisy and potentially compromised sensor data. By effectively managing uncertainty and detecting anomalies in sensor data, particle filters provide resilience against spoofing attacks and system manipulations. Additionally, particle filters adapt to new data, providing resilience to changing conditions and helping detect anomalies that may indicate sensor malfunctions or security threats. By ensuring precise state estimation, particle filters enhance the vehicle's safety and performance, enabling it to navigate effectively and respond to its surroundings with greater accuracy.",M. Ghliss; L. Kechiche; K. Chabir,2024,10.1109/IMC-SSGP63352.2024.10919655,2024 IEEE International Multi-Conference on Smart Systems & Green Process (IMC-SSGP),IEEE
IEEE_0827,Indoor UAV Integrated Navigation Technology Based on UWB and IMU,"To solve the problem of poor motion tracking of the indoor Unmanned Aerial Vehicle (UAV), this paper studies the position estimation of Ultra-wideband and Inertial Measurement Units, puts forward an indoor positioning model to estimate the position of UAV, and effectively solves the problem of position tracking accuracy and error caused by NLOS (Non-Line-of-Sight, NLOS). The model uses the concept of data fusion to analyze the data of UWB and IMU by the extended Kalman filter, and then outputs the exact position of the UAV after sensor fusion. First, through the simulation of the model, the model for the position estimation of the UAV reveals the ability of continuous tracking and stability. Secondly, the calibration simulation of the UWB base station is compared with the non-calibration simulation. The results show that the calibrated UWB base station shows more accurate and robust position estimation for the unmanned aerial vehicle after multi-sensor data fusion, which verifies the rationality of multi-sensor data fusion in the proposed algorithm. Compared with existing pose estimation algorithms, the proposed algorithm is more effective for indoor unmanned aerial vehicle navigation, and provides a solution for object tracking under indoor scenes.",Z. Zuo; K. Li; P. Yang; S. Zheng,2022,10.1109/CAC57257.2022.10055191,2022 China Automation Congress (CAC),IEEE
IEEE_0828,RoboGuide: LQG-Based Autonomous Navigation for Four-Wheel Mecanum Campus Robot,"Efficient indoor navigation within large, complex environments, such as university campuses, remains a critical challenge due to the limited availability of wayfinding aids and dynamic conditions. This paper presents RoboGuide, an autonomous guide robot developed for the Faculty of Engineering at the University of Antioquia. We model a four-wheel Mecanum platform in discrete-time state-space form and design a Quadratic-Gaussian (LQG) controller that combines an optimal Linear-Quadratic Regulator (LQR) for trajectory tracking with a Kalman filter for robust state estimation under realistic sensor and process noise. A multimodal perception stack fuses LiDAR, RGB-D, and inertial data to ensure resilient localization in GPS-denied, cluttered indoor spaces. Although this paper focuses on the evaluation of the control layer, the perception stack serves as the foundation of the overall system architecture. We validate the kinematic behavior and wheel coordination in CoppeliaSim, then assess control performance in Python/Colab, where Gaussian measurement noise is added to approximate sensor imperfections. LQR serves as an ideal, noise-free baseline, whereas LQG explicitly accounts for uncertainty and provides improved robustness. No hardware experiments are reported at this stage. These simulation provides a necessary verification step before embedded deployment. The results highlight the controller's robustness under simulated conditions and indicate its potential for future deployment in campus guidance applications.",A. P. Jaramillo-Ortega; A. L. Ocampo-Ramirez; O. A. Gutiérrez-Rivadeneira; L. M. Bohórquez-Ardila; H. F. Garcia; J. Arcos-Legarda,2025,10.1109/CCAC64704.2025.11259163,2025 IEEE 7th Colombian Conference on Automatic Control (CCAC),IEEE
IEEE_0829,Advanced Autonomous Navigation Technologies for UAVs: Challenges and Opportunities,"The utilization of Unmanned Aerial Vehicles (UAVs) has revolutionized numerous industries, with navigation being a crucial factor in ensuring their operational success. This literature review examines the subject of UAV navigation, discussing fundamental concepts, GPS-denied challenges, and cutting-edge technologies. The review commences with an explanation of the basic principles of UAV navigation, including the employment of IMUs, GPS, LiDAR, and Stereo Vision Systems. A dedicated section then delves into the challenges posed by GPS-denied environments, emphasizing the importance of GPS in navigation and exploring alternative approaches. The subsequent sections investigate advanced navigation technologies, such as INS/IMU, Multi-sensor Fusion, and AI applications. These innovative research areas cover enhancements to sensors, the development of hybrid navigation systems, deep learning for sensor fusion, and other related topics. The conclusion emphasizes the transformative potential of emerging technologies, providing a roadmap for researchers and practitioners. The identified research directions aim to address current limitations and develop next-generation UAV navigation systems capable of precise navigation in complex and challenging environments.",I. Senhaji-Mouhaddib; S. Bouzakri; I. Lagrat,2024,10.1109/IRASET60544.2024.10548645,"2024 4th International Conference on Innovative Research in Applied Science, Engineering and Technology (IRASET)",IEEE
IEEE_0830,Introducing a novel vision based obstacle avoidance technique for navigation of autonomous mobile robots,"This paper introduces a novel vision based obstacle avoidance technique for indoor navigation of autonomous mobile robots. The indoor environment is considered as office environment with homogenous surfaces. In this technique, a color image taken by a monocular vision camera is clustered by mean-shift algorithm, then the clustered image is classified by a novel classification technique based on graph partitioning theory. The classified image includes meaningful information such as floor, walls and obstacles for robot to navigate around office environment. The simulation results show the effectiveness of proposed technique for further real-time implementation and experiments.",M. Sharifi; X. Chen,2015,10.1109/ICIEA.2015.7334223,2015 IEEE 10th Conference on Industrial Electronics and Applications (ICIEA),IEEE
IEEE_0831,A Homography-Based Visual Servo Control Approach for an Underactuated Unmanned Aerial Vehicle in GPS-Denied Environments,"This paper proposes a homography-based visual servo control approach for the stabilization of underactuated unmanned aerial vehicles in GPS-denied environments. A virtual homography matrix is proposed, and a new visual error vector is defined to obtain the passivity-like visual error equation. In addition, a homography-based online translation velocity estimator and a nonlinear backstepping visual servo control approach are addressed to promote fast maneuvering without linear velocity feedback. Unlike conventional homography-based visual servo control solutions that only guarantee the local stability in the equilibrium, the proposed control scheme can get the global stability in large offset. Simulation and experimental tests with a realistic quadrotor subject to the measurement noise are carried out to verify the robustness and performance of the control approach. In addition, the autonomous tracking experiment when the target speed is unpredictable are also reported.",H. Zhong; Y. Wang; Z. Miao; L. Li; S. Fan; H. Zhang,2023,10.1109/TIV.2022.3163315,IEEE Transactions on Intelligent Vehicles,IEEE
IEEE_0832,Laser-based cooperative tracking of vehicles and people by multiple mobile robots in GNSS-denied environments,"This paper presents laser-based tracking (estimation of pose and size) of moving objects using multiple mobile robots as sensor nodes in Global navigation satellite system (GNSS)-denied environments. Each sensor node is equipped with a multilayer laser scanner and detects moving objects, such as people, cars, and bicycles, in its own laser-scanned images by applying an occupancy-grid-based method. It then sends measurement information related to the moving objects to a central server. The central server estimates the objects' poses (positions and velocities) and sizes using Bayesian filter. In this cooperative-tracking method, the nearby sensor nodes always share their tracking information, allowing tracking of invisible or partially visible objects. To perform reliable cooperative tracking, sensor nodes should accurately identify their relative pose. In GNSS-denied environments, the relative pose is estimated by scan matching using laser measurements captured by nearby sensor nodes. Such cooperative scan matching is performed by 4-points congruent sets (4PCS) matching method for coarse registration and Iterative closest point (ICP) method for fine registration. The experimental results of tracking a car, a motorcycle, and a pedestrian with two sensor nodes in an outdoor GNSS-denied environment validate the proposed method.",S. Kanaki; M. Hashimoto; Y. Yoden; K. Takahashi,2017,10.1109/AIM.2017.8014186,2017 IEEE International Conference on Advanced Intelligent Mechatronics (AIM),IEEE
