id,title,abstract,authors,year,doi,venue,source
SCOPUS_0882,Overview of anti-interference technology of unmanned aerial vehicle satellite navigation system; [无 人 机 卫 星 导 航 系 统 抗 干 扰 技 术 综 述],"The rapid development of Unmanned Aerial Vehicle(UAV)technology has led to its continuous expansion in military and civilian fields,gradually becoming a powerful engine driving the development of low-altitude economy. Among the core components of UAVs,the satellite navigation system provides precise positioning and navigation information. However,due to the vulnerability of the satellite navigation system,satellite navigation often faces severe challenges brought by complex electromagnetic environments,causing UAVs to lose their positioning ability or deviate from the planned route,thereby seriously threatening flight safety and mission success rate. This paper systematically reviews the research status of anti-jamming technology for UAV satellite navigation systems. Firstly,starting from the main navigation interferences faced by UAVs,it analyzes the impact of oppressive interference and deception interference on UAV navigation systems. Secondly,it comprehensively summarizes the anti-jamming methods of UAV satellite navigation terminals. Regarding anti-oppressive interference,this paper focuses on discussing the technological progress at the receiving antenna end,radio frequency front end,and signal processing end. In terms of anti-deception interference,the methods of enhancing receiving processing capabilities and using advanced algorithms to detect and suppress deception interference are analyzed. In addition,the study studies the anti-jamming methods for UAV navigation in denied environments,including inertial navigation,visual navigation,celestial navigation,ultrawideband,magnetic field navigation,radar navigation,and multi-information fusion navigation technologies. Moreover,for the formation navigation of multi-UAV clusters,the methods of inter-UAV cooperative and system improvement were explored to enhance the anti-interference capability of the entire UAV group. Finally,this paper identifies the current problems,outlines future research directions,and discusses potential technological advances. The research results of this paper not only provide a reference for the continuous progress of UAV navigation anti-jamming technology,but also offer theoretical and practical guidance for academic exploration and engineering application in related fields. © (2025), (Chinese Society of Astronautics). All rights reserved.",CHEN Q.; GAO J.; WANG M.; BIAN W.; HAN H.,2025,10.7527/S1000-6893.2025.31797,Hangkong Xuebao/Acta Aeronautica et Astronautica Sinica,Scopus
SCOPUS_0883,A Hierarchical Clustered Relative Localization Algorithm in GNSS-denied UAV Swarm Environments,"Unmanned Aerial Vehicle (UAV) swarm applications, which are highly dependent on location information for task execution, encounter significant limitations when GNSS signal is denied under some harsh scenarios, such as military conflict environment. In such scenarios, unknown location information will lead to the failure of path planning, significantly impact task efficiency, and pose substantial challenges to location-based communication technologies. To address the above limitations, this paper proposes a Hierarchical Clustered Relative Localization Algorithm (DH-RLA). Based on the topological structure of nodes, the algorithm hierarchically partitions UAV nodes operating in GNSS-denied environments and adopts Multilateration Localization Algorithm (MLA) and Multi-Dimensional Scaling (MDS)-MAP algorithm for outer and inner layer localization, respectively. To ensure the accuracy and increase the speed of localization, a connectivity-enhanced anchor-assisted clustering algorithm is introduced to cluster the inner-layer nodes, enabling parallel execution of the corresponding localization algorithm within each cluster. Simulation results demonstrate that the proposed DH-RLA improves localization accuracy by 44% and 22.22% compared to MLA and MDS-MAP algorithm. © 2025 IEEE.",Luo Y.; Hu P.; Tian J.; Hang S.; Jiang H.,2025,10.1109/GLOBECOM59602.2025.11432255,"Proceedings - IEEE Global Communications Conference, GLOBECOM",Scopus
SCOPUS_0884,The development of distributed cooperative localization algorithms for Multi-UAV systems in the past decade,"The effectiveness of multi-UAV (Unmanned Aerial Vehicles) systems has been demonstrated. Cooperative localization has become an important function in multi-UAV systems. This paper presents a rigorous review of cooperative localization solutions for multi-UAV systems. It explains the cooperative localization algorithm step by step. The sensor measurements and information fusion used prior to cooperative localization are described, providing the characteristics of various measurement methods and their impact on state estimation. It also discusses how information fusion affects positioning accuracy. Finally, it analyzes the advantages and disadvantages of different cooperative localization algorithms in multi-UAV systems. It also discusses the development of cooperative localization strategies and existing research gaps. © 2025 Elsevier Ltd",Zhang Z.; Li N.; Yan G.; Li W.,2025,10.1016/j.measurement.2025.118040,Measurement: Journal of the International Measurement Confederation,Scopus
SCOPUS_0885,A Framework for Autonomous UAV Navigation Based on Monocular Depth Estimation,"UAVs are vastly used in practical applications such as reconnaissance and search and rescue or other missions which typically require experienced operators. Autonomous drone navigation could aid in situations where the environment is unknown, GPS or radio signals are unavailable, and there are no existing 3D models to preplan a trajectory. Traditional navigation methods employ multiple sensors: LiDAR, sonar, inertial measurement units (IMUs), and cameras. This increases the weight and cost of such drones. This work focuses on autonomous drone navigation from point A to point B using visual information obtained from a monocular camera in a simulator. The solution utilizes a depth image estimation model to create an occupancy grid map of the surrounding area and uses an A* path planning algorithm to find optimal paths to end goals while navigating around the obstacles. The simulation is conducted using AirSim in Unreal Engine. With this work, we propose a framework and scenarios in three different open-source virtual environments, varying in complexity, to test and compare autonomous UAV navigation methods based on vision. In this study, fine-tuned models using synthetic RGB and depth image data were used for each environment, demonstrating a noticeable improvement in depth estimation accuracy, with reductions in Mean Absolute Percentage Error (MAPE) from 120.45% to 33.41% in AirSimNH, from 70.09% to 8.04% in Blocks, and from 121.94% to 32.86% in MSBuild2018. While the proposed UAV autonomous navigation framework utilizing depth images directly from AirSim achieves 38.89%, 87.78%, and 13.33% success rates of reaching goals in AirSimNH, Blocks, and MSBuild2018 environments, respectively, the method with pre-trained depth estimation models fails to reach any end points of the scenarios. The fine-tuned depth estimation models enhance performance, increasing the number of reached goals by 3.33% for AirSimNH and 72.22% for Blocks. These findings highlight the benefits of adapting vision-based models to specific environments, improving UAV autonomy in visually guided navigation tasks. © 2025 by the authors.",Gaigalas J.; Perkauskas L.; Gricius H.; Kanapickas T.; Kriščiūnas A.,2025,10.3390/drones9040236,Drones,Scopus
SCOPUS_0886,Streamlined Indoor UAVs Localization Using a Dense and Size-Heterogeneous Tags Map,"A significant challenge in the employment of UAV platforms for indoor inspection and maintenance operations lies in the problem of finding a portable and cost-effective way to accurately localize aerial vehicles in GNSS-denied environments. Focusing on the visual-based positioning paradigm, we outline a pose estimation procedure whose accuracy is achieved by leveraging the potential offered by a dense and size-heterogeneous map of tags. The proposed indoor UAVs localization rests on i) hierarchical tag selection, ii) outlier removal, and iii) multi-tag estimation averaging, to facilitate visual-inertial reconciliation. We assess the performance of the outlined positioning system through ad-hoc experimental tests that highlight the localization accuracy improvement as compared with other existing state-of-the-art solutions.  © 2024 IEEE.",Bertoni M.; Montecchio S.; Michieletto G.; Oboe R.; Cenedese A.,2024,10.1109/ICUAS60882.2024.10557055,"2024 International Conference on Unmanned Aircraft Systems, ICUAS 2024",Scopus
SCOPUS_0887,Study of Utilizing Multiple IMUs for Inertial Navigation Systems without GPS Aid,"Due to their small sizes and lightweights micro electro mechanical systems inertial measurement units (MEMS-IMUs) have become popular in inertial navigation systems (INSs). When the data taken from MEMS-IMUs are fused with the data coming from GPS signal, INS systems most likely to obtain a precise result, however, in GPS-denied environments the results may be misleading. This article studies the error profile of an inertial navigation system in a GPS-denied environment utilizing multiple IMUs. Using NaveGo simulation framework, tracking performance of a inertial navigation system employing single IMU is compared with a triple IMU inertial navigation system. The simulation results reveal that utilizing extra IMUs in a GPS denied environment improves the error profile where up to 82%, 85%, and 83% reductions in latitude, longitude and altitude error figures respectively. © 2019 IEEE.",Tokluoglu O.; Cavus E.,2019,10.1109/GPECOM.2019.8778612,"Proceedings - 2019 IEEE 1st Global Power, Energy and Communication Conference, GPECOM 2019",Scopus
SCOPUS_0888,A survey of sensors based autonomous unmanned aerial vehicle (UAV) localization techniques,"Autonomous localization methods for Unmanned Aerial Vehicles (UAVs) have significant application potential in complex environments. This paper presents a comprehensive survey of UAV localization techniques, focusing on both pure vision-based and sensor-assisted approaches. For pure vision-based localization, the survey emphasizes key technologies for feature descriptor generation, advancements in similarity measurement criteria, and optimized computational strategies. The impact of these technologies on improving computational efficiency and localization accuracy. In the context of sensor-assisted multi-source UAV localization, the applications of filtering-based fusion, optimization-based fusion, and deep learning-based fusion methods are discussed. A detailed analysis demonstrates the advantages of multi-modal data fusion in improving robustness and accuracy. Despite significant progress in localization accuracy and adaptability to complex environments, challenges remain in adapting to low-texture environments, optimizing fusion strategies, and addressing computational resource limitations. Finally, the paper discusses future directions for the research and implementation of UAV autonomous localization methods. © The Author(s) 2025.",Liu H.; Long Q.; Yi B.; Jiang W.,2025,10.1007/s40747-025-01961-2,Complex and Intelligent Systems,Scopus
SCOPUS_0889,Cooperative Navigation Framework for UAV Formations Using LSTM and Dynamic Model Fusion,"Highlights: What are the main findings? The proposed cooperative navigation framework based on LSTM and dynamic model information fusion integrates airflow-angle prediction with the (Formula presented.) - (Formula presented.) scheme to suppress inertial drift and enhance navigation robustness under GNSS-denied. A consistency-based node optimization strategy identifies high-precision UAV nodes via altitude and wind-speed consistency evaluations together with geometric constraints. What are the implications of the main finding? This work demonstrates that the framework achieves the navigation objective of short-term stability and long-term drift suppression of the leader layer in GNSS-denied. The designed node selection strategies improve the cooperative navigation reliability and robustness, confirming the feasibility and effectiveness of the framework. In GNSS-denied environments, achieving accurate and reliable positioning for unmanned aerial vehicle (UAV) formations remains a major challenge. This paper presents a cooperative navigation framework for UAV formations based on LSTM and dynamic model information fusion to enhance formation navigation performance under GNSS-denial. The framework employs a dual-driven hierarchical architecture that integrates an LSTM-based dynamic state predictor with historical motion features, including velocity, acceleration, airflow angle, or thrust, thereby enhancing the robustness and positioning accuracy of the leader UAV layer. Furthermore, a multi-source optimal selection strategy based on consistency evaluation is developed to dynamically fuse pseudo-GNSS (P-GNSS), barometric altitude (BA), and wind-speed consistency information, optimizing node allocation between the leader and follower layers. In addition, an IMM-based resilient fusion filtering algorithm is introduced for the follower UAV layer, incorporating UWB, wind-speed, and external-force estimations to maintain reliable navigation under UWB outages and leader-node degradation. Experimental results demonstrate that the proposed framework significantly improves positioning accuracy and formation stability, exhibiting strong adaptability in complex GNSS-denied environments. © 2026 by the authors.",Song F.; Zeng Q.; Zhu X.; Zhang R.; Ye X.; Zhou H.,2026,10.3390/drones10010028,Drones,Scopus
SCOPUS_0890,Cooperative localisation of UAV swarm based on adaptive SA-PSO algorithm,"In this paper, to address the cooperative localisation of a heterogeneous UAV swarm in the GNSS-denied environment, an adaptive simulated annealing-particle swarm optimisation (SA-PSO) cooperative localisation algorithm is proposed. Firstly, the forming principle of the communication and measurement framework is investigated in light of a heterogeneous UAV swarm composition. Secondly, a reasonably cooperative localisation function is established based on the proposed forming principle, which can minimise the relative localisation error with limited available information. Then, an adaptive weight principle is incorporated into the particle swarm optimisation (PSO) for better performance. Furthermore, in order to overcome the drawbacks of PSO algorithm easily falling into the local extreme point, an adaptive SA-PSO algorithm is improved to promote the convergence speed of cooperative localisation. Finally, comparative simulations are performed among the adaptive SA-PSO, adaptive PSO, and PSO algorithms to demonstrate the feasibility and superiority of the proposed adaptive SA-PSO algorithm. Simulation results show that the proposed algorithm has better performance in convergence speed, and the cooperative localisation precision can be guaranteed.  © 2022 The Author(s).",Ma W.; Fang Y.; Fu W.; Liu S.; Guo E.,2023,10.1017/aer.2022.54,Aeronautical Journal,Scopus
SCOPUS_0891,Vision-aided inertial navigation for small unmanned aerial vehicles in GPS-denied environments,"This paper presents a vision-aided inertial navigation system for small unmanned aerial vehicles (UAVs) in GPS-denied environments. During visual estimation, image features in consecutive frames are detected and matched to estimate the motion of the vehicle with a homography-based approach. Afterwards, the visual measurement is fused with the output of an inertial measurement unit (IMU) by an indirect extended Kalman filter (EKF). A delay-based approach for the measurement update is developed to introduce the visual measurement into the fusion without state augmentation. This method supposes that the estimated error state is stable and invariant during the second half of one visual calculation period. Simulation results indicate that delay-based navigation can reduce the computational complexity by about 20% compared with general augmented Vision/INS (inertial navigation system) navigation, with almost the same estimate accuracy. Real experiments were also carried out to test the performance of the proposed navigation system by comparison with the augmented filter method and a referential GPS/INS navigation. © 2013 Wang et al.",Wang T.; Wang C.; Liang J.; Chen Y.; Zhang Y.,2013,10.5772/56660,International Journal of Advanced Robotic Systems,Scopus
SCOPUS_0892,Target-Tracking-Based Multi-UAV Visual SLAM in GNSS-Denied Environments,"The interior of the space station is in a complex environment where the signals of the Global Navigation Satellite System (GNSS) are denied. With a vast number of equipment and a complex structure inside the cabin, the manual workload for its daily operation and maintenance is substantial, thus giving rise to the demand for auxiliary inspection robots. Multi-rotor UAV swarms, on the other hand, are uniquely suited in this regard due to their small size, high flexibility, and parallel processing capabilities. This paper aims to explore the feasibility of establishing an in-cabin auxiliary inspection robot system using a group of micro-UAVs. By harnessing the visual Simultaneous Localization and Mapping (SLAM) technology, the UAV group can create a map of the space station's interior, providing an environmental basis for inspection operations. Nevertheless, the mobility of UAVs presents potential collision risks among multiple vehicles, which currently remains a challenging research issue. To address this issue, we establish a system that relies on visual information for positioning. By introducing a target tracking algorithm based on deep learning, we can effectively obtain the relative positioning among UAVs, thereby avoiding collisions. Specifically, the tracking algorithm introduced in this paper is realized based on its accurate target recognition. It conducts tracking by associating high-confidence and low-confidence detection boxes, and shows stronger robustness against occluded and disappeared targets. Even when the initial positions of the UAVs are unknown, the on-board computers of the UAVs can identify and track other UAVs captured in the images according to the visual information, enabling the stable acquisition of relative distances and azimuths. This approach significantly enhances the reliability of the system in complex environments, ensuring that the multi-UAV system can still achieve precise tracking and positioning when facing complex scenarios with GNSS signal denial. This characteristic can be further extended to other types of missions and robot groups. By enhancing the adaptability of these robot groups to extreme environments, we can lay a reliable foundation of positioning and environmental perception for emerging missions such as lunar lava tube exploration. In the simulation experiments using the measurement models obtained from real data, we can verify the effectiveness of the method proposed in this paper. ©2025 by the International Astronautical Federation (IAF). All rights reserved.",Fu X.; Zhu Z.; Xu Z.; Li Q.,2025,10.52202/083083-0073,"Proceedings of the International Astronautical Congress, IAC",Scopus
SCOPUS_0893,LiDAR-Based Decentralized Collaborative Localization and Mapping for Multi-AAV With Stable Triangle Descriptor,"Considering the limited communication bandwidth and computational resources of drone swarms in global positioning systems (GPS)-denied environments, we propose a decentralized collaborative 3-D LiDAR simultaneous localization and mapping (SLAM) system that achieves accurate and less time-consuming relative state estimation with low communication bandwidth, relying solely on onboard sensors and computing power. The system consists of four key modules: local odometry, initialization of relative state estimation, relative state estimator, and map management. Our system is built on top of a factor graph and uses a global descriptor called the stable triangle descriptor (STD) for 3-D place recognition. Benefiting from STD and keyframe strategy, the proposed system can perform relative state estimation under unknown initial relative poses while requiring only limited information without exchanging raw data. The developed method was tested with different types of LiDARs, demonstrating its adaptability. Furthermore, the proposed system was compared with the state-of-the-art collaborative 3-D LiDAR SLAM system, DiSCo-SLAM, through extensive experiments, validating the superiority of the developed approach. © 1963-2012 IEEE.",Chang G.; Shen H.; Hui Y.; Zhang X.; Lu J.; Lu H.; Tian B.,2025,10.1109/TIM.2025.3557821,IEEE Transactions on Instrumentation and Measurement,Scopus
SCOPUS_0894,A Multi-Drone System Proof of Concept for Forestry Applications,"This study presents a multi-drone proof of concept for efficient forest mapping and autonomous operation, framed within the context of the OPENSWARM EU Project. The approach leverages state-of-the-art open-source simultaneous localisation and mapping (SLAM) frameworks, like LiDAR (Light Detection And Ranging) Inertial Odometry via Smoothing and Mapping (LIO-SAM), and Distributed Collaborative LiDAR SLAM Framework for a Robotic Swarm (DCL-SLAM), seamlessly integrated within the MRS UAV System and Swarm Formation packages. This integration is achieved through a series of procedures compliant with Robot Operating System middleware (ROS), including an auto-tuning particle swarm optimisation method for enhanced flight control and stabilisation, which is crucial for autonomous operation in challenging environments. Field experiments conducted in a forest with multiple drones demonstrate the system’s ability to navigate complex terrains as a coordinated swarm, accurately and collaboratively mapping forest areas. Results highlight the potential of this proof of concept, contributing to the development of scalable autonomous solutions for forestry management. The findings emphasise the significance of integrating multiple open-source technologies to advance sustainable forestry practices using swarms of drones. © 2025 by the authors.",Araújo A.G.; Pizzino C.A.P.; Couceiro M.S.; Rocha R.P.,2025,10.3390/drones9020080,Drones,Scopus
SCOPUS_0895,A Multi-Sensor Fusion Self-Localization System of a Miniature Underwater Robot in Structured and GPS-Denied Environments,"Aiming to deal with underwater localization for small-size robots in GPS-denied and structured environment, this paper proposed a novel multi-sensor fusion-based self-localization system using low-cost sensors. Based on multi-sensor information fusion, an Extended Kalman Filter (EKF) is utilized to synthesize the multi-source information from an Inertial Measurement Unit (IMU), optical flow, pressure sensor and ArUco markers, which enables the robot obtain a highly precise positioning. This method also can reduce the location drift over time owing to the loss of markers in pure markers-based localization. Specially, a velocity correction model is proposed using the angle information obtained by IMU, which can compensate optical flow-based velocity estimation errors caused by robot posture changes. Finally, to validate the performance of the proposed self-localization system, simulations are conducted using Gazebo simulator on the robot operating system (ROS). Moreover, a series of experiments in an indoor swimming pool are presented. Results of the proposed method and dead reckoning are compared in simulation and experiment to demonstrate the robustness and feasibility of the proposed localization system.  © 2001-2012 IEEE.",Xing H.; Liu Y.; Guo S.; Shi L.; Hou X.; Liu W.; Zhao Y.,2021,10.1109/JSEN.2021.3120663,IEEE Sensors Journal,Scopus
SCOPUS_0896,Wide-Beam Optical Beacon-Based UAV Self-Positioning,"We propose an optical beacon-based 3D self-positioning method for uncrewed aerial vehicles (UAVs) operating in GPS-denied environments. Following a GPS outage, the UAV flies a pre-programmed circular holding pattern at approximately constant altitude. At the same time, a high-power ground optical beacon transmitter illuminates the expected region with a wide beam. The UAV samples the received signal strength (RSS) at azimuth-uniform waypoints determined from the onboard heading estimate. The resulting RSS sequence is used to estimate the orbit center position, providing a reliable reference for self-positioning during GPS outages. We formulate this task as a nonlinear weighted least-squares (NWLS) problem and solve it using Gauss-Newton (GN) iterations. We also derive the corresponding Cramér-Rao lower bound (CRLB) as a performance benchmark. Simulation results show that the proposed estimator closely follows the CRLB. © 2026 IEEE.",Jabbari M.R.; Elamassie M.; Edemen C.; Uysal M.,2026,10.1109/SIU71813.2026.11636447,"SIU 2026 - 34th Signal Processing and Communications Applications Conference, Conference Proceedings",Scopus
SCOPUS_0897,Accurate IMU Preintegration Using Switched Linear Systems For Autonomous Systems,"Employing an inertial measurement unit (IMU) as an additional sensor can dramatically improve both reliability and accuracy of visual/Lidar odometry (VO/LO). Different IMU integration models are introduced using different assumptions on the linear acceleration from the IMU. In this paper, a novel IMU integration model is proposed by using switched linear systems. The proposed approach assumes that both the linear acceleration and the angular velocity in the body frame are constant between two consecutive IMU measurements. This is more realistic in real world situation compared to existing approaches which assume that linear acceleration is constant in the world frame while angular velocity is constant in the body frame between two successive IMU measurements. Experimental results show that the proposed approach outperforms the state-of-the-art IMU integration model. The proposed model is thus important for localization of high speed autonomous vehicles in GPS denied environments. © 2019 IEEE.",Henawy J.; Li Z.; Yau W.Y.; Seet G.; Wan K.W.,2019,10.1109/ITSC.2019.8917537,"2019 IEEE Intelligent Transportation Systems Conference, ITSC 2019",Scopus
SCOPUS_0898,Long-term aerial robot localization based on visual odometry and radio-based ranging,"Visual odometry approaches have demonstrated to work very well for localization in GPS-denied areas, however they could quickly diverge depending on the environment. In order to achieve reliable long-term localization, it is a good practice to complement vision-based estimations with an additional source of information able to correct odometry drifts. This paper presents an approach that complements stereo visual odometry with distance measurements from several radio beacons located in an indoor scenario. The computational efficiency of the whole processing pipeline allows for real-time and bounded drift localization. Field experiments have been conducted using an indoor testbed with a very accurate tracking system in order to validate the algorithms. © 2016 IEEE.",Perez-Grau F.J.; Fabresse F.R.; Caballero F.; Viguria A.; Ollero A.,2016,10.1109/ICUAS.2016.7502653,"2016 International Conference on Unmanned Aircraft Systems, ICUAS 2016",Scopus
SCOPUS_0899,Scalable and precise multi-UAV indoor navigation using TDOA-based UWB localization,"Ultra-wideband wireless positioning technologies based on IEEE 802.15.4a have gained attention for various use cases requiring highly precise localization. Multi-rotor unmanned aerial vehicle (UAV) systems provide several sensors for stabilization and navigation. However, absolute indoor positioning poses a problem for autonomous robotic systems. The specific challenge addressed in this paper is enabling novel applications with autonomous UAV systems through tight integration with scalable and precise receiver-side time-difference of arrival (TDOA) based ultra-wideband (UWB) indoor localization. For the in-depth validation of the proposed approach, several experiments are performed. One proves the repeatability of the proposed method by following a predefined trajectory ten times achieving close to optical motion-capture based control performance, with a 3rd quartile of the alignment error lower than 10 cm. Another experiment addresses the simultaneous flight of three UAVs in close proximity and delivers an analysis of the real-time capabilities which in turn proves the multi-user scalability. The last experiment demonstrates a user-interactive application of the proposed approach in a logistics environment. A video along with the raw samples, reference data and processed positions of the aforementioned experiments is provided alongside this work. © 2017 IEEE.",Tiemann J.; Wietfeld C.,2017,10.1109/IPIN.2017.8115937,"2017 International Conference on Indoor Positioning and Indoor Navigation, IPIN 2017",Scopus
SCOPUS_0900,Leonardo Drone Contest 2021: Politecnico di Milano team architecture,"In this paper, the winning solution of the second edition of the Leonardo Drone Contest (LDC), an autonomous drone competition, is presented. The participating teams were asked to design and build an autonomous system, capable of accomplishing complex tasks in an indoor urban-like environment. To reach this goal, the designed system should be capable of navigating in a Global Navigation Satellite System (GNSS)-denied environment with autonomous decision making, online planning and collision avoidance capabilities. In this light, the authors describe the competition, its rules and objectives, as well as the proposed solution in terms of hardware, software and algorithms.  © 2022 IEEE.",Roggi G.; Meraglia S.; Lovera M.,2022,10.1109/ICUAS54217.2022.9836103,"2022 International Conference on Unmanned Aircraft Systems, ICUAS 2022",Scopus
SCOPUS_0901,Digital Twin for Drone Indoor Autonomous Navigation,"A digital twin (DT)-based framework for autonomous drone navigation in GPS-denied indoor environments is presented in this letter. A real-time virtual replica of the drone enables precise control, trajectory optimization, and feedback. A 224 cm × 224 cm arena with ArUco markers defines the coordinate system, while an overhead camera and OpenCV provide vision-based localization. The ESP32-controlled drone uses the YOLOv11-nano model for obstacle detection and a lightweight transformer model, Depth Anything (Lihe-Young-small-hf), for monocular depth estimation—eliminating the need for LiDAR or stereo sensors. Detected obstacles are mapped into a 3-D grid for Dijkstra-based path planning. Real-time synchronization between the physical drone and its DT is achieved via message queuing telemetry transport (MQTT) within a robot operating system–Gazebo environment. The proposed DT system achieves an RMS trajectory deviation of approximately 0.015 m, representing an order-of-magnitude improvement compared with DT-based uncrewed aerial vehicle (UAV) navigation studies under similar experimental conditions, and maintains stable detection accuracy (mean average precision ≈ 0.994) throughout the maneuver. The proposed system offers a scalable low-cost solution for indoor UAV autonomy with potential applications in warehouse automation, disaster management, and intelligent surveillance. © 2017 IEEE.",Kumar M.J.; Singh S.; Saneen A.; Thomas D.,2026,10.1109/LSENS.2025.3642424,IEEE Sensors Letters,Scopus
SCOPUS_0902,GPS Denied UAV Routing with Communication Constraints,"A novel GPS denied routing problem for UAVs is described, where the UAVs cooperatively navigate through a restricted zone deployed with noncommunicating Unattended Ground Sensors (UGS). The routing algorithm presenting in this paper ensures the UAVs maintain strict contact with at least one UGS, which allows the UGS act as beacons for relative navigation eliminating the need for dead reckoning. This problem is referred to as the Communication Constrained UAV Routing Problem (CCURP). Two architectures for cooperative navigation of two or three UAVs are considered. For the two UAV problem, a 92-approximation algorithm is developed. The three UAV problem is transformed into a one-in-a-set Traveling Salesman Problem (TSP), which is solved as a regular asymmetric TSP using existing methods after applying a second transformation. Computational results corroborating the performance bounds are presented. © 2016, Springer Science+Business Media Dordrecht.",Manyam S.G.; Rathinam S.; Darbha S.; Casbeer D.; Cao Y.; Chandler P.,2016,10.1007/s10846-016-0343-2,Journal of Intelligent and Robotic Systems: Theory and Applications,Scopus
SCOPUS_0903,Adaptive sliding window factor graph optimization with multi-tag UWB/INS fusion for multirotor UAVs,"Accurate and reliable localization is essential for unmanned aerial vehicles (UAVs) operating in global navigation satellite system (GNSS)-denied environments, such as indoor spaces or urban canyons, where satellite signals are unavailable or severely degraded. This paper presents an adaptive sliding window factor graph optimization (ASW-FGO) framework for robust 6-degree-of-freedom (6-DoF) UAV localization using multi-tag ultra-wide-band (UWB) ranging and inertial navigation system (INS) measurements. Conventional UWB/INS integration suffers from attitude unobservability in single-tag configurations and a strict trade-off between estimation accuracy and computational efficiency in fixed sliding window factor graph optimization. To address these challenges, a multi-tag UWB configuration is employed to provide sufficient geometric constraints for 6-DoF state estimation. In addition, a Gaussian kernel-based residual weighting scheme is introduced to suppress non-line-of-sight (NLOS) measurement outliers. The resulting kernel weights are further exploited as a reliability metric to adaptively regulate the sliding window size, reducing computational load under stable sensing conditions while preserving robustness when measurement quality degrades. The effectiveness of the proposed ASW-FGO framework is validated through both simulations and real-world UAV flight experiments. In NLOS environments, ASW-FGO achieves position and attitude root mean square errors of 0.15 m and 7.44 ∘, respectively, outperforming extended Kalman filter and fixed sliding window factor graph optimization (FFGO) approaches. Moreover, the proposed method reduces optimization time by up to 72.88 % compared to the FFGO. These results demonstrate that ASW-FGO effectively balances estimation robustness and computational efficiency, enabling reliable UAV localization in complex indoor and GNSS-denied environments. © 2026 Elsevier Masson SAS.",Kim H.; Lee J.D.; Chang B.; Bang H.,2026,10.1016/j.ast.2026.112683,Aerospace Science and Technology,Scopus
SCOPUS_0904,Vision-based object path following on a quadcopter for GPS-denied environments,"This paper presents the development of an object path following algorithm for a quadcopter using on-board vision and localization. This development aims to increase capabilities of autonomous unmanned aerial vehicles (UAV), with the use of object path following. By following an object's path, reliance on obstacle avoidance strategies can be reduced, under the assumption that the object's path is free of static obstacles. Relative position of the target has been estimated using onboard processing and monocular vision. On-board localization has been achieved through dead-reckoning, where velocity estimates are calculated from optical flow. Horizontal positional estimates with a standard deviation of 6.5cm have been achieved experimentally with this method. The use of optical flow allows for localization in GPS-denied environments. Both the position and path following can successfully run in moderate winds and variable lighting. The UAV can station- keep to within 40 cm of desired position. The object's path can be followed with an rms error of 28 cm and maximum deviation of 78 cm. © 2017 IEEE.",De Mel D.H.S.; Stol K.A.; Mills J.A.D.; Eastwood B.R.,2017,10.1109/ICUAS.2017.7991500,"2017 International Conference on Unmanned Aircraft Systems, ICUAS 2017",Scopus
SCOPUS_0905,Relative navigation of autonomous GPS-degraded micro air vehicles,"Unlike many current navigation approaches for micro air vehicles, the relative navigation (RN) framework presented in this paper ensures that the filter state remains observable in GPS-denied environments by working with respect to a local reference frame. By subtly restructuring the problem, RN ensures that the filter uncertainty remains bounded, consistent, and normally-distributed, and insulates flight-critical estimation and control processes from large global updates. This paper thoroughly outlines the RN framework and demonstrates its practicality with several long flight tests in unknown GPS-denied and GPS-degraded environments. The relative front end is shown to produce low-drift estimates and smooth, stable control while leveraging off-the-shelf algorithms. The system runs in real time with onboard processing, fuses a variety of vision sensors, and works indoors and outdoors without requiring special tuning for particular sensors or environments. RN is shown to produce globally-consistent, metric, and localized maps by incorporating loop closures and intermittent GPS measurements. © 2020, Springer Science+Business Media, LLC, part of Springer Nature.",Wheeler D.O.; Koch D.P.; Jackson J.S.; Ellingson G.J.; Nyholm P.W.; McLain T.W.; Beard R.W.,2020,10.1007/s10514-019-09899-4,Autonomous Robots,Scopus
