id,title,year,source,doi,venue,in_priority_300,priority_rank,done_Y_N,pdf_filename,pdf_present,in_extracted_master,extraction_pending,status,remarks
REC_0064,Positioning and Navigation Approaches Using Packet Loss-Based Multilateration for UAVs in GPS-Denied Environments,2024,IEEE_Xplore,10.1109/ACCESS.2024.3357148,,N,,N/A,REC_0064.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_0084,Simulating GPS-denied Autonomous UAV Navigation for Detection of Surface Water Bodies,2020,IEEE_Xplore,10.1109/ICUAS48674.2020.9213927,,N,,N/A,REC_0084.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_0244,Cooperative Relative Localization for UAV Swarm in GNSS-Denied Environments,2025,IEEE_Xplore,10.1109/GLOBECOM59602.2025.11432122,,N,,N/A,REC_0244.pdf,Y,N,Y,ORPHAN,Orphan PDF on disk
REC_0274,Navigation and control of unmanned aerial vehicles in GPS-denied environments,2014,IEEE_Xplore,10.1109/ICARCV.2014.7064483,,N,,N/A,REC_0274.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_0391,Multi-UAV Collaboration and IMU Fusion Localization Method in Partial GNSS-Denied Scenarios,2023,IEEE_Xplore,10.1109/ACCESS.2023.3315870,,N,,N/A,REC_0391.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_0485,Multi-Sensor 6-DoF Localization For Aerial Robots In Complex GNSS-Denied Environments,2019,IEEE_Xplore,10.1109/IROS40897.2019.8967686,,N,,N/A,REC_0485.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_0544,Season-Invariant GNSS-Denied Visual Localization for UAVs,2022,IEEE_Xplore,10.1109/LRA.2022.3191038,,N,,N/A,REC_0544.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_0688,Single Vehicle Localization and Routing in GPS-Denied Environments Using Range-Only Measurements,2020,IEEE_Xplore,10.1109/ACCESS.2019.2963286,,N,,N/A,REC_0688.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_0994,Automated localization of UAVs in GPS-denied indoor construction environments using fiducial markers,2018,Scopus,10.22260/isarc2018/0012,,N,,N/A,REC_0994.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1025,A Survey on Radio Frequency based Precise Localisation Technology for UAV in GPS-denied Environment,2021,Scopus,10.1007/s10846-021-01500-4,,N,,N/A,REC_1025.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1034,Uavs enhanced navigation in outdoor gnss denied environment using UWB and monocular camera systems,2019,Scopus,10.5194/isprs-archives-XLII-2-W13-665-2019,,N,,N/A,REC_1034.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1049,"UAV tracking of mobile target in occluded, cluttered and GPS-denied environments",2018,Scopus,10.1109/AERO.2018.8396449,,N,,N/A,REC_1049.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1105,3D SCENE RECONSTRUCTION AND PATH PLANNING METHOD FOR UAV IN GNSS-DENIED ENVIRONMENT,2022,Scopus,10.5194/isprs-annals-X-3-W1-2022-69-2022,,N,,N/A,REC_1105.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1146,Micro-radar and UWB aided UAV navigation in GNSS denied environment,2018,Scopus,10.5194/isprs-archives-XLII-1-469-2018,,N,,N/A,REC_1146.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1148,UAV-Based Structural Health Monitoring Using a Two-Stage CNN Model with Lighthouse Localization in GNSS-Denied Environments,2025,Scopus,10.28991/HIJ-2025-06-02-03,,N,,N/A,REC_1148.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1159,GPS-Denied Navigation Aided by Synthetic Aperture Radar Using the Range-Doppler Algorithm,2022,Scopus,10.33012/navi.533,,N,,N/A,REC_1159.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1207,GPS-denied indoor and outdoor monocular vision aided navigation and control of unmanned aircraft,2013,Scopus,10.1002/rob.21454,,N,,N/A,REC_1207.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1212,Autonomous drone hunter operating by deep learning and all-onboard computations in GPS-denied environments,2019,Scopus,10.1371/journal.pone.0225092,,N,,N/A,REC_1212.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1245,Fusion of Optical Flow and Dead Reckoning Algorithms for UAV Navigation Without GPS,2025,Scopus,10.12716/1001.19.04.02,,N,,N/A,REC_1245.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1270,Navigation of UAV in GNSS denied area,2024,Scopus,10.13164/eeict.2024.96,,N,,N/A,REC_1270.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1285,Unmanned autonomous aerial navigation in GPS-denied environments,2020,Scopus,10.18687/LACCEI2020.1.1.349,,N,,N/A,REC_1285.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1298,Cooperative Localization for GNSS-Denied Subterranean Navigation: A UAV–UGV Team Approach,2024,Scopus,10.33012/navi.677,,N,,N/A,REC_1298.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1306,UAV Visual Localization in GNSS-Denied Environments,2026,Scopus,10.5194/isprs-archives-XLIX-B1-2026-55-2026,,N,,N/A,REC_1306.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1308,Multi-sensor Data Fusion for Autonomous Unmanned Aerial Vehicle Navigation in GPS Denied Environments,2024,Scopus,10.47839/ijc.23.4.3762,,N,,N/A,REC_1308.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1330,UAV VISUAL AUTOLOCALIZATON BASED on AUTOMATIC LANDMARK RECOGNITION,2017,Scopus,10.5194/isprs-annals-IV-2-W3-89-2017,,N,,N/A,REC_1330.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1358,An experimental analysis of outdoor UAV localisation through diverse estimators and crowd-sensed data fusion,2024,Scopus,10.1016/j.phycom.2024.102475,,N,,N/A,REC_1358.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1405,Angle Robustness Unmanned Aerial Vehicle Navigation in GNSS-Denied Scenarios,2024,Scopus,10.1609/aaai.v38i9.28906,,N,,N/A,REC_1405.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1417,Cellular Communication-Based Autonomous UAV Navigation with Obstacle Avoidance for Unknown Indoor Environments,2021,Scopus,10.22266/ijies2021.0430.31,,N,,N/A,REC_1417.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1573,Visual-based localization methods for unmanned aerial vehicles in landing operation on maritime vessel,2024,Scopus,10.21014/actaimeko.v13i4.1575,,N,,N/A,REC_1573.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1582,Overview of Mutual Localization Techniques Between Unmanned Aerial Vehicles in Swarm,2025,Scopus,10.12716/1001.19.01.37,,N,,N/A,REC_1582.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1642,UAV based target finding and tracking in GPS-denied and cluttered environments,2016,Scopus,10.1109/IROS.2016.7759360,,N,,N/A,REC_1642.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1667,Autonomous Mapping and Navigation Unit for Aerial Robots,2025,Scopus,10.1109/ICAR65334.2025.11338655,,N,,N/A,REC_1667.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1678,Position and Orientation from Asynchronous Lidar in GNSS Denied Environments,2026,Scopus,10.5194/isprs-annals-XI-1-2026-151-2026,,N,,N/A,REC_1678.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1688,Pose estimation based on laser range finder for a quadrotor unmanned aerial vehicle in GPS-denied environment,2013,IEEE_Xplore,,,N,,N/A,REC_1688.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_1715,"Autonomous targeted flight of a rotary-wing micro aerial vehicle in indoor, GPS-denied environments",2014,Scopus,,,N,,N/A,REC_1715.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
